station_id,date,hour,temp_c,humidity_pct,pressure_hpa
WS001,2021-03-28,4,2.2,62.6,1005.2
WS001,2021-03-28,5,5.9,51.9,1017.9
WS001,2021-03-28,6,4.4,64.6,1011.5
WS001,2021-03-28,7,5.2,48.9,1013.1
WS001,2021-03-28,8,10.3,54.0,1012.9
WS001,2021-03-28,9,6.1,44.1,1008.6
WS001,2021-03-28,10,13.8,45.7,992.1
WS001,2021-03-28,11,11.6,60.1,1028.4
WS001,2021-03-28,12,8.9,54.3,1010.9
WS001,2021-03-28,13,9.4,52.8,1027.2
WS001,2021-03-28,14,11.0,50.8,1005.7
WS001,2021-03-28,15,12.6,58.6,1015.1
WS001,2021-03-28,16,11.2,58.0,1001.6
WS001,2021-03-28,17,9.4,47.3,998.8
WS001,2021-03-28,18,12.3,69.0,1021.2
WS001,2021-03-28,19,8.5,47.3,1019.4
WS001,2021-03-28,20,7.5,54.2,1013.8
WS001,2021-03-28,21,7.7,58.5,1017.7
WS001,2021-03-28,22,2.3,61.6,1014.8
WS001,2021-03-28,23,0.3,70.0,999.4
WS001,2021-03-29,0,3.1,80.8,1002.4
WS001,2021-03-29,1,5.1,80.0,1003.4
WS001,2021-03-29,2,4.6,59.1,1004.0
WS001,2021-03-29,3,2.7,85.1,1015.0
WS001,2021-03-29,4,6.1,71.3,1010.1
WS001,2021-03-29,5,5.6,57.5,1011.8
WS001,2021-03-29,6,7.2,51.0,1010.7
WS001,2021-03-29,7,7.3,53.7,998.9
WS001,2021-03-29,8,12.5,55.6,1008.5
WS001,2021-03-29,9,10.4,56.5,1011.9
WS001,2021-03-29,10,9.8,61.2,1025.4
WS001,2021-03-29,11,13.3,45.2,1022.7
WS001,2021-03-29,12,13.7,49.0,1016.3
WS001,2021-03-29,13,7.3,50.3,1009.3
WS001,2021-03-29,14,7.1,55.5,1003.0
WS001,2021-03-29,15,11.0,46.0,1009.8
WS001,2021-03-29,16,6.5,50.9,1012.5
WS001,2021-03-29,17,14.3,65.5,1025.8
WS001,2021-03-29,18,7.0,63.8,1020.7
WS001,2021-03-29,19,9.3,62.9,1011.1
WS001,2021-03-29,20,4.9,76.2,1015.0
WS001,2021-03-29,21,3.2,70.6,1016.1
WS001,2021-03-29,22,3.9,83.0,1007.3
WS001,2021-03-29,23,1.9,64.3,1017.7
WS001,2021-03-30,0,0.3,75.6,1018.3
WS001,2021-03-30,1,4.0,61.8,1031.8
WS001,2021-03-30,2,1.6,61.3,1000.7
WS001,2021-03-30,3,2.4,75.9,1013.0
WS001,2021-03-30,4,3.7,81.2,1009.5
WS001,2021-03-30,5,5.1,66.9,1018.9
WS001,2021-03-30,6,5.4,70.5,1025.6
WS001,2021-03-30,7,9.3,57.4,1021.6
WS001,2021-03-30,8,11.3,52.4,1021.7
WS001,2021-03-30,9,11.3,59.3,1002.7
WS001,2021-03-30,10,10.3,62.2,1009.3
WS001,2021-03-30,11,7.7,42.8,1000.9
WS001,2021-03-30,12,12.7,53.2,1006.2
WS001,2021-03-30,13,13.6,55.8,1011.8
WS001,2021-03-30,14,6.9,38.4,1018.9
WS001,2021-03-30,15,14.5,62.8,1004.6
WS001,2021-03-30,16,9.0,52.1,1000.4
WS001,2021-03-30,17,8.8,49.2,1005.2
WS001,2021-03-30,18,7.1,49.4,1020.7
WS001,2021-03-30,19,6.0,72.5,1015.7
WS001,2021-03-30,20,7.2,62.5,1024.2
WS001,2021-03-30,21,4.3,67.6,1004.8
WS001,2021-03-30,22,7.0,73.1,1015.1
WS001,2021-03-30,23,1.6,67.3,1004.5
WS001,2021-03-31,0,3.1,71.1,1014.5
WS001,2021-03-31,1,1.7,78.1,1010.6
WS001,2021-03-31,2,4.5,73.2,1013.3
WS001,2021-03-31,3,7.8,72.5,1005.8
WS001,2021-03-31,4,2.1,81.5,1015.2
WS001,2021-03-31,5,8.1,60.9,1021.5
WS001,2021-03-31,6,7.0,65.0,1020.9
WS001,2021-03-31,7,8.0,53.8,1028.5
WS001,2021-03-31,8,7.9,58.9,1011.8
WS001,2021-03-31,9,6.6,52.0,1026.4
WS001,2021-03-31,10,10.8,43.2,1009.7
WS001,2021-03-31,11,13.1,29.7,1007.0
WS001,2021-03-31,12,11.2,36.3,1003.5
WS001,2021-03-31,13,11.8,46.7,1014.0
WS001,2021-03-31,14,11.1,59.3,1013.8
WS001,2021-03-31,15,9.4,41.5,999.9
WS001,2021-03-31,16,13.3,42.5,1014.2
WS001,2021-03-31,17,7.1,70.8,1014.1
WS001,2021-03-31,18,10.4,69.9,1031.0
WS001,2021-03-31,19,9.0,66.4,1012.5
WS001,2021-03-31,20,4.4,59.3,1011.9
WS001,2021-03-31,21,5.2,60.2,1022.6
WS001,2021-03-31,22,4.5,73.8,1004.3
WS001,2021-03-31,23,3.1,70.6,1013.6
WS001,2021-04-01,0,4.7,67.6,1025.6
WS001,2021-04-01,1,7.5,81.7,1022.4
WS001,2021-04-01,2,8.1,71.8,1017.1
WS001,2021-04-01,3,8.6,78.5,997.6
WS001,2021-04-01,4,8.9,54.4,1008.1
WS001,2021-04-01,5,12.6,61.1,1010.7
WS001,2021-04-01,6,12.0,54.0,1006.5
WS001,2021-04-01,7,14.3,69.1,1006.8
WS001,2021-04-01,8,14.6,53.2,1002.8
WS001,2021-04-01,9,11.9,45.3,1014.9
WS001,2021-04-01,10,12.4,60.0,999.7
WS001,2021-04-01,11,12.6,59.2,1027.2
WS001,2021-04-01,12,16.8,44.5,1018.1
WS001,2021-04-01,13,14.0,46.8,1009.8
WS001,2021-04-01,14,15.1,55.7,1020.2
WS001,2021-04-01,15,15.2,38.2,1018.9
WS001,2021-04-01,16,13.6,69.3,1019.8
WS001,2021-04-01,17,11.2,59.2,1009.1
WS001,2021-04-01,18,10.5,55.5,1011.4
WS001,2021-04-01,19,7.4,55.4,1008.9
WS001,2021-04-01,20,14.5,66.4,1021.1
WS001,2021-04-01,21,8.5,56.2,1017.5
WS001,2021-04-01,22,7.0,78.7,1014.5
WS001,2021-04-01,23,7.2,67.9,1012.5
WS001,2021-04-02,0,10.0,88.9,1001.4
WS001,2021-04-02,1,5.4,73.0,1019.7
WS001,2021-04-02,2,6.6,80.7,1027.6
WS001,2021-04-02,3,13.2,64.0,1021.9
WS001,2021-04-02,4,13.5,72.8,1014.2
WS001,2021-04-02,5,5.3,51.9,1009.4
WS001,2021-04-02,6,10.0,61.1,1017.3
WS001,2021-04-02,7,10.8,60.5,1011.8
WS001,2021-04-02,8,14.5,54.6,1013.9
WS001,2021-04-02,9,17.1,58.4,1022.2
WS001,2021-04-02,10,20.1,58.5,1021.3
WS001,2021-04-02,11,16.1,44.2,1014.0
WS001,2021-04-02,12,19.5,49.7,1005.0
WS001,2021-04-02,13,14.2,38.5,1020.1
WS001,2021-04-02,14,13.7,32.8,1012.7
WS001,2021-04-02,15,10.7,52.0,1018.9
WS001,2021-04-02,16,14.0,45.0,1032.8
WS001,2021-04-02,17,16.8,60.3,1011.6
WS001,2021-04-02,18,14.5,52.6,1018.5
WS001,2021-04-02,19,16.0,59.4,1017.3
WS001,2021-04-02,20,10.4,74.4,1013.8
WS001,2021-04-02,21,5.9,62.2,1015.3
WS001,2021-04-02,22,4.8,66.8,1004.2
WS001,2021-04-02,23,8.0,77.2,1018.5
WS001,2021-04-03,0,9.1,87.9,1028.7
WS001,2021-04-03,1,9.3,75.3,1022.9
WS001,2021-04-03,2,5.4,64.9,1014.0
WS001,2021-04-03,3,7.7,66.0,1017.1
WS001,2021-04-03,4,12.2,65.7,1022.7
WS001,2021-04-03,5,5.8,65.7,1008.6
WS001,2021-04-03,6,12.3,57.4,1004.6
WS001,2021-04-03,7,14.7,65.9,1012.7
WS001,2021-04-03,8,18.5,69.4,1030.9
WS001,2021-04-03,9,15.3,64.3,1014.1
WS001,2021-04-03,10,18.8,37.7,1021.2
WS001,2021-04-03,11,20.6,51.0,1014.8
WS001,2021-04-03,12,17.6,48.2,1017.3
WS001,2021-04-03,13,14.2,56.8,1025.4
WS001,2021-04-03,14,14.5,36.6,1020.4
WS001,2021-04-03,15,13.4,52.0,994.6
WS001,2021-04-03,16,10.5,37.4,1009.7
WS001,2021-04-03,17,16.8,68.0,1018.8
WS001,2021-04-03,18,13.5,46.6,1014.2
WS001,2021-04-03,19,11.3,67.1,1016.4
WS001,2021-04-03,20,10.6,59.8,1012.9
WS001,2021-04-03,21,9.2,54.9,1022.6
WS001,2021-04-03,22,11.8,78.7,1023.2
WS001,2021-04-03,23,7.5,75.6,1016.8
WS001,2021-04-04,0,7.2,73.9,1025.5
WS001,2021-04-04,1,6.8,79.2,1007.1
WS001,2021-04-04,2,11.2,77.7,1015.7
WS001,2021-04-04,3,9.6,71.9,1016.9
WS001,2021-04-04,4,12.5,68.2,1016.5
WS001,2021-04-04,5,10.5,72.7,1025.0
WS001,2021-04-04,6,10.3,48.9,1012.1
WS001,2021-04-04,7,14.5,53.6,1021.1
WS001,2021-04-04,8,16.0,57.6,1016.1
WS001,2021-04-04,9,13.5,66.6,1019.5
WS001,2021-04-04,10,13.4,48.0,1004.9
WS001,2021-04-04,11,14.8,52.7,1009.4
WS001,2021-04-04,12,18.7,49.2,1017.8
WS001,2021-04-04,13,20.6,50.6,1022.4
WS001,2021-04-04,14,11.1,52.7,1011.9
WS001,2021-04-04,15,16.2,58.6,1010.7
WS001,2021-04-04,16,17.5,51.8,1011.8
WS001,2021-04-04,17,11.8,70.4,1033.6
WS001,2021-04-04,18,10.3,59.3,1013.8
WS001,2021-04-04,19,7.6,62.6,1031.4
WS001,2021-04-04,20,12.4,69.0,1033.4
WS001,2021-04-04,21,4.6,73.3,1017.7
WS001,2021-04-04,22,8.7,78.3,1001.9
WS001,2021-04-04,23,9.9,76.5,1018.9
WS001,2021-04-05,0,9.1,62.2,1013.6
WS001,2021-04-05,1,7.8,73.0,1016.6
WS001,2021-04-05,2,11.7,62.9,1004.6
WS001,2021-04-05,3,12.0,68.4,1012.2
WS001,2021-04-05,4,11.3,74.4,1028.4
WS001,2021-04-05,5,6.5,72.4,1010.3
WS001,2021-04-05,6,8.4,63.8,1009.9
WS001,2021-04-05,7,14.9,56.2,1010.5
WS001,2021-04-05,8,21.6,53.3,1006.6
WS001,2021-04-05,9,16.9,44.2,1029.7
WS001,2021-04-05,10,18.2,38.7,1001.1
WS001,2021-04-05,11,16.0,38.0,1027.4
WS001,2021-04-05,12,15.5,58.2,1025.6
WS001,2021-04-05,13,14.5,60.1,1010.7
WS001,2021-04-05,14,17.9,54.4,1013.1
WS001,2021-04-05,15,12.5,42.6,1019.0
WS001,2021-04-05,16,11.5,57.9,1018.7
WS001,2021-04-05,17,12.0,53.1,1009.5
WS001,2021-04-05,18,11.0,71.5,1012.9
WS001,2021-04-05,19,8.9,71.8,1013.1
WS001,2021-04-05,20,12.8,66.6,1024.3
WS001,2021-04-05,21,9.2,63.2,1004.3
WS001,2021-04-05,22,10.3,59.8,1012.7
WS001,2021-04-05,23,9.3,65.5,1014.2
WS001,2021-04-06,0,7.5,70.6,1016.4
WS001,2021-04-06,1,5.9,69.6,1014.5
WS001,2021-04-06,2,7.1,80.5,1029.1
WS001,2021-04-06,3,12.8,74.1,1001.9
WS001,2021-04-06,4,14.4,68.1,1012.5
WS001,2021-04-06,5,5.0,72.5,1009.9
WS001,2021-04-06,6,11.6,58.2,1008.5
WS001,2021-04-06,7,15.1,58.9,1017.2
WS001,2021-04-06,8,12.6,40.1,1016.3
WS001,2021-04-06,9,12.5,54.1,1012.7
WS001,2021-04-06,10,16.0,58.9,1011.6
WS001,2021-04-06,11,15.2,46.9,1015.9
WS001,2021-04-06,12,18.3,45.2,1000.7
WS001,2021-04-06,13,15.2,49.3,1008.8
WS001,2021-04-06,14,14.7,52.7,1016.5
WS001,2021-04-06,15,16.2,53.7,1015.7
WS001,2021-04-06,16,14.1,55.7,1030.7
WS001,2021-04-06,17,15.2,60.2,1006.1
WS001,2021-04-06,18,13.3,59.6,1002.2
WS001,2021-04-06,19,7.8,65.9,1014.6
WS001,2021-04-06,20,7.8,73.8,991.0
WS001,2021-04-06,21,10.3,79.6,1007.8
WS001,2021-04-06,22,9.8,69.5,1003.0
WS001,2021-04-06,23,8.2,85.7,1003.8
WS001,2021-04-07,0,10.1,75.5,1003.5
WS001,2021-04-07,1,10.8,68.2,997.4
WS001,2021-04-07,2,14.0,74.4,1021.7
WS001,2021-04-07,3,11.7,64.7,1012.7
WS001,2021-04-07,4,9.3,63.8,1016.9
WS001,2021-04-07,5,9.2,54.2,1016.2
WS001,2021-04-07,6,9.5,51.5,1024.1
WS001,2021-04-07,7,8.8,47.3,1010.3
WS001,2021-04-07,8,13.0,38.2,1006.7
WS001,2021-04-07,9,15.3,51.4,1027.5
WS001,2021-04-07,10,16.3,31.8,1004.7
WS001,2021-04-07,11,16.2,44.1,1015.4
WS001,2021-04-07,12,14.0,56.6,1019.0
WS001,2021-04-07,13,13.6,44.6,1009.6
WS001,2021-04-07,14,18.0,54.2,1021.6
WS001,2021-04-07,15,19.8,49.0,1004.1
WS001,2021-04-07,16,14.0,55.5,1017.9
WS001,2021-04-07,17,16.2,52.1,1013.1
WS001,2021-04-07,18,12.1,61.9,1017.2
WS001,2021-04-07,19,7.8,46.8,1017.8
WS001,2021-04-07,20,12.8,73.9,1007.4
WS001,2021-04-07,21,8.9,62.1,1015.3
WS001,2021-04-07,22,10.6,70.0,1016.2
WS001,2021-04-07,23,3.7,77.7,1007.4
WS001,2021-04-08,0,7.9,72.5,1007.1
WS001,2021-04-08,1,8.1,64.8,1018.6
WS001,2021-04-08,2,9.4,85.2,999.1
WS001,2021-04-08,3,10.2,73.7,1008.8
WS001,2021-04-08,4,7.4,63.3,1015.6
WS001,2021-04-08,5,12.9,59.7,1016.6
WS001,2021-04-08,6,11.5,53.7,1019.5
WS001,2021-04-08,7,15.0,57.7,1008.4
WS001,2021-04-08,8,15.0,71.9,1015.3
WS001,2021-04-08,9,13.4,57.9,1013.6
WS001,2021-04-08,10,15.7,49.2,1011.8
WS001,2021-04-08,11,16.7,47.8,1007.1
WS001,2021-04-08,12,9.7,44.3,1018.5
WS001,2021-04-08,13,20.0,46.2,1020.5
WS001,2021-04-08,14,13.6,52.2,1014.0
WS001,2021-04-08,15,17.1,46.4,1015.3
WS001,2021-04-08,16,13.8,53.4,1003.4
WS001,2021-04-08,17,14.7,69.7,1010.2
WS001,2021-04-08,18,12.7,75.0,1004.8
WS001,2021-04-08,19,12.9,64.9,1032.1
WS001,2021-04-08,20,9.1,83.7,1017.2
WS001,2021-04-08,21,12.1,68.8,1013.6
WS001,2021-04-08,22,7.0,66.5,1019.8
WS001,2021-04-08,23,9.4,74.2,1016.5
WS001,2021-04-09,0,9.7,80.9,1011.7
WS001,2021-04-09,1,8.1,62.1,1025.7
WS001,2021-04-09,2,12.5,73.2,1024.0
WS001,2021-04-09,3,8.7,65.9,994.9
WS001,2021-04-09,4,7.8,71.7,1012.5
WS001,2021-04-09,5,11.7,59.7,1017.1
WS001,2021-04-09,6,8.5,53.1,1013.8
WS001,2021-04-09,7,11.8,56.0,1013.5
WS001,2021-04-09,8,19.5,48.7,1013.2
WS001,2021-04-09,9,13.4,52.2,1020.4
WS001,2021-04-09,10,14.0,64.6,1005.2
WS001,2021-04-09,11,17.4,40.8,1015.0
WS001,2021-04-09,12,13.4,68.0,1007.3
WS001,2021-04-09,13,11.1,54.1,1010.1
WS001,2021-04-09,14,12.2,51.8,1020.0
WS001,2021-04-09,15,14.6,48.9,1013.3
WS001,2021-04-09,16,12.3,57.6,1012.7
WS001,2021-04-09,17,13.8,49.4,1020.5
WS001,2021-04-09,18,14.9,62.8,1008.7
WS001,2021-04-09,19,9.3,67.1,1015.1
WS001,2021-04-09,20,13.1,79.4,1014.1
WS001,2021-04-09,21,12.3,65.1,1005.4
WS001,2021-04-09,22,9.4,79.9,1009.8
WS001,2021-04-09,23,11.3,77.9,1016.0
WS001,2021-04-10,0,7.2,74.4,1020.0
WS001,2021-04-10,1,10.6,75.6,1011.6
WS001,2021-04-10,2,8.4,58.5,1023.4
WS001,2021-04-10,3,6.5,68.0,1015.3
WS001,2021-04-10,4,11.1,58.5,1016.6
WS001,2021-04-10,5,8.8,61.7,1017.9
WS001,2021-04-10,6,13.5,53.6,1001.5
WS001,2021-04-10,7,16.2,58.6,1021.5
WS001,2021-04-10,8,10.5,51.7,1018.3
WS001,2021-04-10,9,15.1,61.1,1003.7
WS001,2021-04-10,10,15.3,52.5,1003.2
WS001,2021-04-10,11,13.6,48.1,1018.9
WS001,2021-04-10,12,14.6,49.3,1017.0
WS001,2021-04-10,13,15.9,47.9,1003.0
WS001,2021-04-10,14,17.7,50.6,1016.1
WS001,2021-04-10,15,16.5,51.9,1016.8
WS001,2021-04-10,16,12.1,61.7,1023.7
WS001,2021-04-10,17,13.9,50.6,1003.1
WS001,2021-04-10,18,10.9,58.8,1010.9
WS001,2021-04-10,19,9.5,72.5,1010.8
WS001,2021-04-10,20,11.6,74.2,1022.7
WS001,2021-04-10,21,7.2,67.3,1003.7
WS001,2021-04-10,22,10.4,72.0,1019.6
WS001,2021-04-10,23,6.9,77.1,1011.7
WS001,2021-04-11,0,7.2,71.5,1010.7
WS001,2021-04-11,1,7.6,81.3,1017.6
WS001,2021-04-11,2,7.7,62.6,1012.3
WS001,2021-04-11,3,11.5,69.0,1022.1
WS001,2021-04-11,4,9.1,44.6,1007.1
WS001,2021-04-11,5,11.3,68.8,1012.1
WS001,2021-04-11,6,10.7,73.6,1025.6
WS001,2021-04-11,7,14.9,32.3,1012.4
WS001,2021-04-11,8,13.9,46.4,1001.8
WS001,2021-04-11,9,10.3,55.9,995.2
WS001,2021-04-11,10,12.4,56.8,1017.6
WS001,2021-04-11,11,16.1,54.6,1012.8
WS001,2021-04-11,12,15.1,48.0,1013.5
WS001,2021-04-11,13,9.9,56.6,1023.5
WS001,2021-04-11,14,13.9,49.0,1002.0
WS001,2021-04-11,15,16.0,41.1,998.4
WS001,2021-04-11,16,14.9,60.9,1028.4
WS001,2021-04-11,17,11.9,60.8,1017.7
WS001,2021-04-11,18,14.2,66.8,1011.1
WS001,2021-04-11,19,16.2,61.0,1012.4
WS001,2021-04-11,20,6.5,67.6,1015.8
WS001,2021-04-11,21,9.1,61.0,1010.5
WS001,2021-04-11,22,6.4,77.3,1016.1
WS001,2021-04-11,23,7.8,66.2,1013.5
WS001,2021-04-12,0,10.1,71.0,1015.5
WS001,2021-04-12,1,9.2,81.1,1012.8
WS001,2021-04-12,2,9.8,69.9,1010.3
WS001,2021-04-12,3,11.2,64.4,1021.1
WS001,2021-04-12,4,7.7,56.4,1031.2
WS001,2021-04-12,5,9.8,52.5,1020.9
WS001,2021-04-12,6,9.8,51.1,1016.6
WS001,2021-04-12,7,12.5,62.1,1009.1
WS001,2021-04-12,8,13.9,47.8,1018.0
WS001,2021-04-12,9,14.7,52.8,1003.6
WS001,2021-04-12,10,15.1,62.5,1013.2
WS001,2021-04-12,11,15.8,40.1,1025.7
WS001,2021-04-12,12,21.3,56.4,1011.8
WS001,2021-04-12,13,17.8,30.7,1010.8
WS001,2021-04-12,14,15.6,51.1,1008.1
WS001,2021-04-12,15,11.0,58.7,1003.2
WS001,2021-04-12,16,9.6,57.2,1010.0
WS001,2021-04-12,17,15.0,59.9,1019.5
WS001,2021-04-12,18,12.0,64.6,1005.8
WS001,2021-04-12,19,6.0,53.6,998.2
WS001,2021-04-12,20,7.4,60.4,1001.2
WS001,2021-04-12,21,4.8,77.5,1023.3
WS001,2021-04-12,22,10.3,70.7,1016.4
WS001,2021-04-12,23,9.3,67.2,1006.9
WS001,2021-04-13,0,9.4,76.7,1025.0
WS001,2021-04-13,1,6.7,64.5,1013.5
WS001,2021-04-13,2,5.4,78.1,1018.7
WS001,2021-04-13,3,8.6,68.6,1016.4
WS001,2021-04-13,4,9.3,62.6,1017.1
WS001,2021-04-13,5,11.8,58.7,1025.8
WS001,2021-04-13,6,12.6,55.5,1002.9
WS001,2021-04-13,7,14.9,48.0,1021.3
WS001,2021-04-13,8,13.3,54.8,1014.2
WS001,2021-04-13,9,14.8,47.7,1025.1
WS001,2021-04-13,10,15.2,44.5,1022.6
WS001,2021-04-13,11,14.5,41.1,1016.5
WS001,2021-04-13,12,13.9,52.4,1024.6
WS001,2021-04-13,13,19.8,37.4,1012.7
WS001,2021-04-13,14,14.3,55.7,1027.9
WS001,2021-04-13,15,13.3,58.6,1034.8
WS001,2021-04-13,16,17.6,42.4,1016.2
WS001,2021-04-13,17,16.4,49.9,1010.5
WS001,2021-04-13,18,14.8,57.2,995.0
WS001,2021-04-13,19,8.3,61.1,1022.0
WS001,2021-04-13,20,12.9,66.6,1031.6
WS001,2021-04-13,21,6.4,71.0,1016.2
WS001,2021-04-13,22,7.9,64.7,1016.2
WS001,2021-04-13,23,6.0,81.4,1011.6
WS001,2021-04-14,0,2.9,72.7,1014.9
WS001,2021-04-14,1,6.5,72.7,1011.4
WS001,2021-04-14,2,4.7,67.1,1027.2
WS001,2021-04-14,3,8.4,54.6,1020.8
WS001,2021-04-14,4,9.2,64.8,1019.1
WS001,2021-04-14,5,6.3,53.2,1013.1
WS001,2021-04-14,6,10.2,53.9,1000.9
WS001,2021-04-14,7,14.8,61.2,1025.8
WS001,2021-04-14,8,19.4,50.7,1002.9
WS001,2021-04-14,9,12.9,63.5,1016.5
WS001,2021-04-14,10,18.5,57.4,1010.9
WS001,2021-04-14,11,17.2,33.1,1018.6
WS001,2021-04-14,12,12.2,39.5,1012.1
WS001,2021-04-14,13,15.6,63.1,1013.9
WS001,2021-04-14,14,17.1,49.1,1005.5
WS001,2021-04-14,15,18.6,50.2,1021.1
WS001,2021-04-14,16,16.1,53.6,1008.6
WS001,2021-04-14,17,10.2,61.7,1017.6
WS001,2021-04-14,18,8.7,69.8,1013.1
WS001,2021-04-14,19,11.1,72.5,1012.8
WS001,2021-04-14,20,8.9,65.7,1013.5
WS001,2021-04-14,21,10.4,65.7,1007.4
WS001,2021-04-14,22,9.7,79.8,1022.2
WS001,2021-04-14,23,8.2,67.0,1013.8
WS001,2021-04-15,0,7.5,77.6,1023.6
WS001,2021-04-15,1,8.4,70.9,1006.5
WS001,2021-04-15,2,9.5,75.2,1016.6
WS001,2021-04-15,3,9.3,80.2,1006.9
WS001,2021-04-15,4,12.9,69.9,1016.0
WS001,2021-04-15,5,15.5,59.9,1002.7
WS001,2021-04-15,6,13.6,62.0,1016.8
WS001,2021-04-15,7,14.7,65.1,1027.3
WS001,2021-04-15,8,12.4,51.8,1008.6
WS001,2021-04-15,9,16.0,49.9,1009.1
WS001,2021-04-15,10,14.4,69.2,1022.8
WS001,2021-04-15,11,16.2,65.1,1010.2
WS001,2021-04-15,12,20.0,42.7,1008.6
WS001,2021-04-15,13,13.0,50.6,1006.7
WS001,2021-04-15,14,14.9,29.2,1017.6
WS001,2021-04-15,15,14.6,45.2,1021.1
WS001,2021-04-15,16,14.0,53.2,1008.4
WS001,2021-04-15,17,8.5,59.9,1012.4
WS001,2021-04-15,18,11.6,43.8,1015.7
WS001,2021-04-15,19,13.7,71.3,1016.2
WS001,2021-04-15,20,9.1,63.6,1022.0
WS001,2021-04-15,21,9.7,68.4,1027.4
WS001,2021-04-15,22,10.5,61.5,1008.6
WS001,2021-04-15,23,7.2,78.5,1025.6
WS001,2021-04-16,0,5.8,74.5,1007.1
WS001,2021-04-16,1,6.8,86.8,1014.8
WS001,2021-04-16,2,8.9,66.0,1016.0
WS001,2021-04-16,3,7.3,69.6,1011.4
WS001,2021-04-16,4,8.0,59.3,1013.5
WS001,2021-04-16,5,11.3,76.8,1010.1
WS001,2021-04-16,6,12.3,61.6,1017.9
WS001,2021-04-16,7,14.4,67.1,1007.1
WS001,2021-04-16,8,13.0,44.8,1024.6
WS001,2021-04-16,9,18.7,44.1,1010.9
WS001,2021-04-16,10,16.6,51.3,1007.9
WS001,2021-04-16,11,16.4,34.6,1015.0
WS001,2021-04-16,12,15.6,63.2,992.4
WS001,2021-04-16,13,20.6,35.3,1011.5
WS001,2021-04-16,14,12.9,58.3,997.0
WS001,2021-04-16,15,14.1,45.0,1007.6
WS001,2021-04-16,16,17.1,59.8,1011.9
WS001,2021-04-16,17,13.5,43.1,1009.6
WS001,2021-04-16,18,11.8,46.0,1018.0
WS001,2021-04-16,19,10.9,64.7,1008.6
WS001,2021-04-16,20,8.1,63.0,1020.6
WS001,2021-04-16,21,12.8,51.9,1010.7
WS001,2021-04-16,22,9.5,76.1,1015.7
WS001,2021-04-16,23,9.8,75.0,1017.5
WS001,2021-04-17,0,4.9,66.2,1015.6
WS001,2021-04-17,1,7.7,75.9,1016.0
WS001,2021-04-17,2,4.2,66.0,1013.8
WS001,2021-04-17,3,7.3,66.8,1028.2
WS001,2021-04-17,4,4.3,71.7,1015.6
WS001,2021-04-17,5,15.4,62.2,1008.8
WS001,2021-04-17,6,12.1,54.7,999.0
WS001,2021-04-17,7,10.4,55.4,1013.4
WS001,2021-04-17,8,10.9,59.0,1017.2
WS001,2021-04-17,9,17.8,40.5,1001.0
WS001,2021-04-17,10,17.2,56.1,1015.7
WS001,2021-04-17,11,17.8,37.9,1018.5
WS001,2021-04-17,12,18.2,49.8,1017.4
WS001,2021-04-17,13,15.1,25.8,1016.1
WS001,2021-04-17,14,12.4,49.1,1017.5
WS001,2021-04-17,15,16.1,46.7,1016.9
WS001,2021-04-17,16,12.3,51.0,1011.1
WS001,2021-04-17,17,12.5,63.9,1020.3
WS001,2021-04-17,18,11.8,53.7,1009.3
WS001,2021-04-17,19,15.9,53.6,1017.5
WS001,2021-04-17,20,8.6,76.5,1021.0
WS001,2021-04-17,21,8.6,79.1,1012.6
WS001,2021-04-17,22,9.3,68.8,1008.5
WS001,2021-04-17,23,6.7,69.2,1016.2
WS001,2021-04-18,0,8.7,75.3,1036.7
WS001,2021-04-18,1,9.1,61.3,1014.6
WS001,2021-04-18,2,6.4,63.0,1002.5
WS001,2021-04-18,3,10.9,65.1,1013.8
WS001,2021-04-18,4,10.4,74.2,1015.4
WS001,2021-04-18,5,9.3,69.3,1013.3
WS001,2021-04-18,6,13.5,54.2,1028.5
WS001,2021-04-18,7,20.2,49.3,1007.2
WS001,2021-04-18,8,11.4,50.8,1010.3
WS001,2021-04-18,9,17.0,60.2,1002.1
WS001,2021-04-18,10,14.5,44.0,1017.9
WS001,2021-04-18,11,18.4,49.3,998.8
WS001,2021-04-18,12,19.1,45.3,1017.3
WS001,2021-04-18,13,17.2,45.0,1012.2
WS001,2021-04-18,14,14.2,53.2,1018.0
WS001,2021-04-18,15,16.1,45.3,1011.0
WS001,2021-04-18,16,14.8,61.2,1025.2
WS001,2021-04-18,17,10.1,77.9,1020.1
WS001,2021-04-18,18,13.9,53.3,1010.9
WS001,2021-04-18,19,9.4,65.4,1022.0
WS001,2021-04-18,20,14.1,54.5,1004.7
WS001,2021-04-18,21,6.6,65.9,997.3
WS001,2021-04-18,22,7.7,85.7,1007.5
WS001,2021-04-18,23,12.1,79.2,1014.5
WS001,2021-04-19,0,6.2,65.9,1009.2
WS001,2021-04-19,1,5.2,77.2,1002.0
WS001,2021-04-19,2,6.9,73.7,1011.3
WS001,2021-04-19,3,13.0,65.2,1003.9
WS001,2021-04-19,4,12.8,60.9,1006.0
WS001,2021-04-19,5,11.0,55.3,1007.0
WS001,2021-04-19,6,10.5,73.4,1005.5
WS001,2021-04-19,7,18.4,74.2,1007.6
WS001,2021-04-19,8,14.4,44.0,1002.4
WS001,2021-04-19,9,15.1,63.6,1006.2
WS001,2021-04-19,10,14.6,49.5,1003.1
WS001,2021-04-19,11,18.8,36.9,1015.6
WS001,2021-04-19,12,12.7,40.7,1022.7
WS001,2021-04-19,13,13.3,38.7,1005.8
