timestamp,demand_mw,temperature_c,day_of_week,is_holiday
2024-08-03 08:00,25554.5,21.7,Saturday,False
2024-08-03 09:00,30885.8,22.5,Saturday,False
2024-08-03 10:00,30171.4,23.8,Saturday,False
2024-08-03 11:00,33253.4,20.8,Saturday,False
2024-08-03 12:00,33047.0,21.0,Saturday,False
2024-08-03 13:00,32100.4,19.9,Saturday,False
2024-08-03 14:00,32248.8,22.0,Saturday,False
2024-08-03 15:00,34059.1,20.4,Saturday,False
2024-08-03 16:00,31764.2,17.1,Saturday,False
2024-08-03 17:00,32258.7,16.7,Saturday,False
2024-08-03 18:00,34867.8,17.3,Saturday,False
2024-08-03 19:00,33783.5,17.4,Saturday,False
2024-08-03 20:00,33733.7,18.9,Saturday,False
2024-08-03 21:00,25735.8,16.2,Saturday,False
2024-08-03 22:00,30639.1,16.8,Saturday,False
2024-08-03 23:00,26136.0,14.4,Saturday,False
2024-08-04 00:00,20640.4,17.3,Sunday,False
2024-08-04 01:00,21185.3,17.4,Sunday,False
2024-08-04 02:00,21990.8,14.1,Sunday,False
2024-08-04 03:00,24526.6,16.9,Sunday,False
2024-08-04 04:00,21545.4,20.9,Sunday,False
2024-08-04 05:00,21156.7,21.1,Sunday,False
2024-08-04 06:00,25212.8,20.6,Sunday,False
2024-08-04 07:00,24537.9,22.0,Sunday,False
2024-08-04 08:00,29475.4,24.5,Sunday,False
2024-08-04 09:00,30705.5,23.6,Sunday,False
2024-08-04 10:00,31276.5,22.1,Sunday,False
2024-08-04 11:00,31414.1,22.3,Sunday,False
2024-08-04 12:00,35405.3,23.1,Sunday,False
2024-08-04 13:00,31199.2,19.6,Sunday,False
2024-08-04 14:00,32151.6,18.5,Sunday,False
2024-08-04 15:00,33486.0,20.5,Sunday,False
2024-08-04 16:00,30275.0,19.2,Sunday,False
2024-08-04 17:00,34238.1,17.7,Sunday,False
2024-08-04 18:00,37310.9,18.1,Sunday,False
2024-08-04 19:00,32866.1,20.1,Sunday,False
2024-08-04 20:00,32558.3,18.1,Sunday,False
2024-08-04 21:00,31541.3,18.9,Sunday,False
2024-08-04 22:00,27600.1,16.1,Sunday,False
2024-08-04 23:00,27068.4,15.0,Sunday,False
2024-08-05 00:00,20867.5,14.9,Monday,False
2024-08-05 01:00,20367.9,16.8,Monday,False
2024-08-05 02:00,26316.5,15.6,Monday,False
2024-08-05 03:00,25098.9,14.4,Monday,False
2024-08-05 04:00,22922.8,18.6,Monday,False
2024-08-05 05:00,22831.2,20.2,Monday,False
2024-08-05 06:00,26902.7,20.1,Monday,False
2024-08-05 07:00,29541.8,20.4,Monday,False
2024-08-05 08:00,33288.2,22.1,Monday,False
2024-08-05 09:00,33899.3,23.7,Monday,False
2024-08-05 10:00,35839.4,21.9,Monday,False
2024-08-05 11:00,33037.9,23.0,Monday,False
2024-08-05 12:00,36560.9,21.7,Monday,False
2024-08-05 13:00,33294.4,24.3,Monday,False
2024-08-05 14:00,34232.7,22.7,Monday,False
2024-08-05 15:00,36495.0,21.1,Monday,False
2024-08-05 16:00,36419.7,18.9,Monday,False
2024-08-05 17:00,38888.3,19.7,Monday,False
2024-08-05 18:00,39646.2,18.1,Monday,False
2024-08-05 19:00,35608.4,15.7,Monday,False
2024-08-05 20:00,35400.8,14.7,Monday,False
2024-08-05 21:00,34830.5,17.0,Monday,False
2024-08-05 22:00,33422.5,16.3,Monday,False
2024-08-05 23:00,30434.7,13.4,Monday,False
2024-08-06 00:00,23116.5,14.9,Tuesday,False
2024-08-06 01:00,22813.6,15.6,Tuesday,False
2024-08-06 02:00,25240.6,19.2,Tuesday,False
2024-08-06 03:00,22499.0,17.5,Tuesday,False
2024-08-06 04:00,23978.3,19.4,Tuesday,False
2024-08-06 05:00,24098.5,18.5,Tuesday,False
2024-08-06 06:00,27521.8,18.4,Tuesday,False
2024-08-06 07:00,31249.7,22.2,Tuesday,False
2024-08-06 08:00,29750.6,20.3,Tuesday,False
2024-08-06 09:00,35009.4,18.8,Tuesday,False
2024-08-06 10:00,35138.0,20.3,Tuesday,False
2024-08-06 11:00,36571.1,22.0,Tuesday,False
2024-08-06 12:00,35484.8,18.7,Tuesday,False
2024-08-06 13:00,35412.9,21.6,Tuesday,False
2024-08-06 14:00,35075.6,21.2,Tuesday,False
2024-08-06 15:00,37894.8,19.8,Tuesday,False
2024-08-06 16:00,37372.6,18.3,Tuesday,False
2024-08-06 17:00,36912.6,19.9,Tuesday,False
2024-08-06 18:00,36878.7,18.0,Tuesday,False
2024-08-06 19:00,35562.1,18.0,Tuesday,False
2024-08-06 20:00,36282.7,15.1,Tuesday,False
2024-08-06 21:00,34615.3,16.8,Tuesday,False
2024-08-06 22:00,29650.1,13.4,Tuesday,False
2024-08-06 23:00,29356.4,14.9,Tuesday,False
2024-08-07 00:00,22098.5,15.7,Wednesday,False
2024-08-07 01:00,20122.6,15.7,Wednesday,False
2024-08-07 02:00,24541.5,18.6,Wednesday,False
2024-08-07 03:00,22441.7,19.5,Wednesday,False
2024-08-07 04:00,23569.0,15.9,Wednesday,False
2024-08-07 05:00,24616.6,17.4,Wednesday,False
2024-08-07 06:00,28114.0,19.8,Wednesday,False
2024-08-07 07:00,29121.6,17.4,Wednesday,False
2024-08-07 08:00,34956.8,21.3,Wednesday,False
2024-08-07 09:00,34066.3,22.5,Wednesday,False
2024-08-07 10:00,37465.0,22.2,Wednesday,False
2024-08-07 11:00,35233.3,22.2,Wednesday,False
2024-08-07 12:00,36130.0,25.2,Wednesday,False
2024-08-07 13:00,36890.3,22.6,Wednesday,False
2024-08-07 14:00,36365.9,20.0,Wednesday,False
2024-08-07 15:00,37611.2,19.9,Wednesday,False
2024-08-07 16:00,35763.4,19.7,Wednesday,False
2024-08-07 17:00,38345.9,18.7,Wednesday,False
2024-08-07 18:00,36143.6,18.5,Wednesday,False
2024-08-07 19:00,38591.6,19.0,Wednesday,False
2024-08-07 20:00,35909.9,16.6,Wednesday,False
2024-08-07 21:00,34857.8,18.3,Wednesday,False
2024-08-07 22:00,30733.4,16.0,Wednesday,False
2024-08-07 23:00,30544.2,18.6,Wednesday,False
2024-08-08 00:00,21806.6,15.1,Thursday,False
2024-08-08 01:00,20183.5,15.8,Thursday,False
2024-08-08 02:00,25256.0,17.2,Thursday,False
2024-08-08 03:00,25060.4,16.7,Thursday,False
2024-08-08 04:00,24308.4,17.6,Thursday,False
2024-08-08 05:00,25831.7,18.5,Thursday,False
2024-08-08 06:00,29516.4,19.2,Thursday,False
2024-08-08 07:00,30056.2,18.9,Thursday,False
2024-08-08 08:00,34495.2,24.1,Thursday,False
2024-08-08 09:00,34189.1,19.7,Thursday,False
2024-08-08 10:00,34118.7,23.1,Thursday,False
2024-08-08 11:00,35713.1,21.7,Thursday,False
2024-08-08 12:00,35761.7,20.1,Thursday,False
2024-08-08 13:00,37386.5,19.9,Thursday,False
2024-08-08 14:00,37005.9,21.6,Thursday,False
2024-08-08 15:00,36399.3,21.7,Thursday,False
2024-08-08 16:00,38366.1,19.6,Thursday,False
2024-08-08 17:00,36801.9,16.7,Thursday,False
2024-08-08 18:00,40707.7,16.5,Thursday,False
2024-08-08 19:00,36732.0,17.8,Thursday,False
2024-08-08 20:00,37956.6,18.0,Thursday,False
2024-08-08 21:00,33906.5,14.9,Thursday,False
2024-08-08 22:00,33944.8,17.1,Thursday,False
2024-08-08 23:00,30731.8,13.3,Thursday,False
2024-08-09 00:00,21941.7,14.6,Friday,False
2024-08-09 01:00,21749.0,16.1,Friday,False
2024-08-09 02:00,24647.1,15.9,Friday,False
2024-08-09 03:00,24957.0,17.8,Friday,False
2024-08-09 04:00,23774.0,16.4,Friday,False
2024-08-09 05:00,24965.7,20.8,Friday,False
2024-08-09 06:00,24717.4,19.4,Friday,False
2024-08-09 07:00,29518.0,18.8,Friday,False
2024-08-09 08:00,31306.0,19.9,Friday,False
2024-08-09 09:00,33142.1,20.7,Friday,False
2024-08-09 10:00,31531.7,24.4,Friday,False
2024-08-09 11:00,35831.3,22.2,Friday,False
2024-08-09 12:00,34402.7,21.0,Friday,False
2024-08-09 13:00,35194.0,21.2,Friday,False
2024-08-09 14:00,35481.0,20.6,Friday,False
2024-08-09 15:00,38217.3,16.3,Friday,False
2024-08-09 16:00,37368.2,20.8,Friday,False
2024-08-09 17:00,40061.1,19.8,Friday,False
2024-08-09 18:00,38585.7,15.3,Friday,False
2024-08-09 19:00,36443.7,15.6,Friday,False
2024-08-09 20:00,36920.6,16.0,Friday,False
2024-08-09 21:00,37143.2,15.0,Friday,False
2024-08-09 22:00,30751.6,14.8,Friday,False
2024-08-09 23:00,29428.4,14.5,Friday,False
2024-08-10 00:00,19522.8,15.0,Saturday,False
2024-08-10 01:00,20496.2,14.8,Saturday,False
2024-08-10 02:00,19534.5,14.5,Saturday,False
2024-08-10 03:00,21405.3,15.8,Saturday,False
2024-08-10 04:00,22807.2,14.2,Saturday,False
2024-08-10 05:00,21385.0,20.6,Saturday,False
2024-08-10 06:00,24046.7,19.7,Saturday,False
2024-08-10 07:00,26513.4,17.1,Saturday,False
2024-08-10 08:00,29289.9,22.1,Saturday,False
2024-08-10 09:00,31896.7,21.3,Saturday,False
2024-08-10 10:00,31526.9,22.6,Saturday,False
2024-08-10 11:00,34117.7,22.3,Saturday,False
2024-08-10 12:00,31938.0,20.0,Saturday,False
2024-08-10 13:00,33155.8,22.6,Saturday,False
2024-08-10 14:00,33953.4,21.3,Saturday,False
2024-08-10 15:00,32673.9,18.9,Saturday,False
2024-08-10 16:00,30843.8,16.8,Saturday,False
2024-08-10 17:00,36712.0,18.0,Saturday,False
2024-08-10 18:00,33128.5,19.0,Saturday,False
2024-08-10 19:00,35215.8,16.2,Saturday,False
2024-08-10 20:00,32550.7,15.3,Saturday,False
2024-08-10 21:00,29982.8,13.7,Saturday,False
2024-08-10 22:00,29597.4,16.3,Saturday,False
2024-08-10 23:00,26187.0,15.3,Saturday,False
2024-08-11 00:00,20936.3,15.3,Sunday,False
2024-08-11 01:00,18781.9,16.3,Sunday,False
2024-08-11 02:00,19805.6,16.3,Sunday,False
2024-08-11 03:00,19601.8,17.0,Sunday,False
2024-08-11 04:00,24724.0,17.0,Sunday,False
2024-08-11 05:00,20879.6,19.8,Sunday,False
2024-08-11 06:00,24893.0,18.2,Sunday,False
2024-08-11 07:00,22581.5,20.7,Sunday,False
2024-08-11 08:00,30710.4,22.7,Sunday,False
2024-08-11 09:00,32208.1,21.4,Sunday,False
2024-08-11 10:00,30821.9,22.1,Sunday,False
2024-08-11 11:00,31733.0,21.7,Sunday,False
2024-08-11 12:00,32183.0,19.6,Sunday,False
2024-08-11 13:00,31423.1,20.2,Sunday,False
2024-08-11 14:00,32839.9,19.6,Sunday,False
2024-08-11 15:00,32572.9,18.4,Sunday,False
2024-08-11 16:00,34502.6,17.8,Sunday,False
2024-08-11 17:00,35698.6,17.6,Sunday,False
2024-08-11 18:00,34045.9,14.4,Sunday,False
2024-08-11 19:00,30161.4,18.8,Sunday,False
2024-08-11 20:00,30987.6,18.8,Sunday,False
2024-08-11 21:00,27804.8,15.0,Sunday,False
2024-08-11 22:00,28595.8,13.8,Sunday,False
2024-08-11 23:00,25228.5,15.8,Sunday,False
2024-08-12 00:00,21973.8,13.7,Monday,False
2024-08-12 01:00,23321.5,15.3,Monday,False
2024-08-12 02:00,24800.3,14.9,Monday,False
2024-08-12 03:00,21921.7,15.5,Monday,False
2024-08-12 04:00,26416.6,17.8,Monday,False
2024-08-12 05:00,24997.7,21.7,Monday,False
2024-08-12 06:00,28178.8,18.2,Monday,False
2024-08-12 07:00,29824.9,19.6,Monday,False
2024-08-12 08:00,33197.0,18.5,Monday,False
2024-08-12 09:00,35090.2,22.0,Monday,False
2024-08-12 10:00,36146.8,22.2,Monday,False
2024-08-12 11:00,39028.1,21.1,Monday,False
2024-08-12 12:00,35701.0,20.7,Monday,False
2024-08-12 13:00,37935.8,20.5,Monday,False
2024-08-12 14:00,37174.8,22.5,Monday,False
2024-08-12 15:00,38945.9,19.6,Monday,False
2024-08-12 16:00,36640.9,21.7,Monday,False
2024-08-12 17:00,35240.6,20.4,Monday,False
2024-08-12 18:00,38507.7,19.5,Monday,False
2024-08-12 19:00,37148.1,14.9,Monday,False
2024-08-12 20:00,33776.3,17.8,Monday,False
2024-08-12 21:00,33652.9,15.7,Monday,False
2024-08-12 22:00,33117.6,18.4,Monday,False
2024-08-12 23:00,32554.1,16.5,Monday,False
2024-08-13 00:00,22021.3,15.7,Tuesday,False
2024-08-13 01:00,24503.3,12.9,Tuesday,False
2024-08-13 02:00,24336.2,17.9,Tuesday,False
2024-08-13 03:00,24358.4,17.1,Tuesday,False
2024-08-13 04:00,23424.8,13.1,Tuesday,False
2024-08-13 05:00,27042.9,18.7,Tuesday,False
2024-08-13 06:00,27898.1,21.6,Tuesday,False
2024-08-13 07:00,29032.0,20.3,Tuesday,False
2024-08-13 08:00,29445.2,19.3,Tuesday,False
2024-08-13 09:00,33228.2,17.5,Tuesday,False
2024-08-13 10:00,35033.9,17.4,Tuesday,False
2024-08-13 11:00,37334.1,18.7,Tuesday,False
2024-08-13 12:00,35518.0,20.6,Tuesday,False
2024-08-13 13:00,34722.3,21.4,Tuesday,False
2024-08-13 14:00,35976.4,20.0,Tuesday,False
2024-08-13 15:00,37318.5,18.4,Tuesday,False
2024-08-13 16:00,38887.5,19.3,Tuesday,False
2024-08-13 17:00,40099.8,19.2,Tuesday,False
2024-08-13 18:00,38496.5,17.3,Tuesday,False
2024-08-13 19:00,38477.6,16.3,Tuesday,False
2024-08-13 20:00,37230.9,14.8,Tuesday,False
2024-08-13 21:00,32269.9,14.8,Tuesday,False
2024-08-13 22:00,32770.9,14.4,Tuesday,False
2024-08-13 23:00,31906.2,17.0,Tuesday,False
2024-08-14 00:00,24498.9,15.8,Wednesday,False
2024-08-14 01:00,22608.2,17.8,Wednesday,False
2024-08-14 02:00,22634.8,16.0,Wednesday,False
2024-08-14 03:00,24592.4,15.9,Wednesday,False
2024-08-14 04:00,23540.0,16.9,Wednesday,False
2024-08-14 05:00,23319.1,19.0,Wednesday,False
2024-08-14 06:00,27087.6,19.4,Wednesday,False
2024-08-14 07:00,29354.4,19.4,Wednesday,False
2024-08-14 08:00,33426.2,22.2,Wednesday,False
2024-08-14 09:00,35896.6,20.8,Wednesday,False
2024-08-14 10:00,36438.3,20.3,Wednesday,False
2024-08-14 11:00,38634.0,22.0,Wednesday,False
2024-08-14 12:00,37179.2,21.3,Wednesday,False
2024-08-14 13:00,35241.8,20.1,Wednesday,False
2024-08-14 14:00,36779.7,18.0,Wednesday,False
2024-08-14 15:00,38702.4,18.1,Wednesday,False
2024-08-14 16:00,37913.1,16.6,Wednesday,False
2024-08-14 17:00,37597.0,18.1,Wednesday,False
2024-08-14 18:00,37378.6,17.8,Wednesday,False
2024-08-14 19:00,36910.7,15.4,Wednesday,False
2024-08-14 20:00,34331.8,15.3,Wednesday,False
2024-08-14 21:00,31672.3,16.3,Wednesday,False
2024-08-14 22:00,34898.3,15.6,Wednesday,False
2024-08-14 23:00,30587.6,12.0,Wednesday,False
2024-08-15 00:00,22081.2,15.0,Thursday,False
2024-08-15 01:00,22063.5,15.3,Thursday,False
2024-08-15 02:00,23786.8,15.2,Thursday,False
2024-08-15 03:00,25667.2,17.9,Thursday,False
2024-08-15 04:00,25468.8,17.3,Thursday,False
2024-08-15 05:00,24459.3,16.5,Thursday,False
2024-08-15 06:00,29097.6,17.1,Thursday,False
2024-08-15 07:00,30702.6,21.5,Thursday,False
2024-08-15 08:00,30511.3,17.8,Thursday,False
2024-08-15 09:00,35288.2,21.9,Thursday,False
2024-08-15 10:00,37377.8,19.5,Thursday,False
2024-08-15 11:00,37763.0,23.4,Thursday,False
2024-08-15 12:00,37688.6,20.0,Thursday,False
2024-08-15 13:00,36700.0,20.4,Thursday,False
2024-08-15 14:00,35167.4,20.4,Thursday,False
2024-08-15 15:00,36274.1,17.8,Thursday,False
2024-08-15 16:00,38991.2,16.2,Thursday,False
2024-08-15 17:00,39460.1,17.7,Thursday,False
2024-08-15 18:00,40634.5,15.8,Thursday,False
2024-08-15 19:00,41000.9,15.0,Thursday,False
2024-08-15 20:00,33937.8,17.4,Thursday,False
2024-08-15 21:00,33169.7,16.6,Thursday,False
2024-08-15 22:00,33942.7,12.6,Thursday,False
2024-08-15 23:00,30277.6,16.2,Thursday,False
2024-08-16 00:00,23087.8,16.5,Friday,False
2024-08-16 01:00,21800.0,17.7,Friday,False
2024-08-16 02:00,22989.4,19.0,Friday,False
2024-08-16 03:00,28078.0,17.4,Friday,False
2024-08-16 04:00,23975.8,16.8,Friday,False
2024-08-16 05:00,28564.2,15.7,Friday,False
2024-08-16 06:00,27527.8,19.6,Friday,False
2024-08-16 07:00,27582.9,19.4,Friday,False
2024-08-16 08:00,32998.4,18.8,Friday,False
2024-08-16 09:00,35271.5,21.0,Friday,False
2024-08-16 10:00,34714.9,21.4,Friday,False
2024-08-16 11:00,36399.8,21.5,Friday,False
2024-08-16 12:00,36791.3,20.7,Friday,False
2024-08-16 13:00,38744.9,20.3,Friday,False
2024-08-16 14:00,35569.2,20.5,Friday,False
2024-08-16 15:00,37262.7,17.7,Friday,False
2024-08-16 16:00,37784.0,16.1,Friday,False
2024-08-16 17:00,34923.6,16.5,Friday,False
2024-08-16 18:00,36300.5,15.4,Friday,False
2024-08-16 19:00,34817.2,15.4,Friday,False
2024-08-16 20:00,36212.6,16.1,Friday,False
2024-08-16 21:00,33466.6,15.1,Friday,False
2024-08-16 22:00,29596.0,15.2,Friday,False
2024-08-16 23:00,28568.2,15.6,Friday,False
2024-08-17 00:00,21226.7,13.2,Saturday,False
2024-08-17 01:00,21747.5,16.4,Saturday,False
2024-08-17 02:00,19452.2,15.2,Saturday,False
2024-08-17 03:00,23913.8,16.3,Saturday,False
2024-08-17 04:00,20911.2,16.8,Saturday,False
2024-08-17 05:00,25151.1,15.9,Saturday,False
2024-08-17 06:00,23439.1,16.3,Saturday,False
2024-08-17 07:00,26187.3,20.8,Saturday,False
2024-08-17 08:00,30280.2,20.2,Saturday,False
2024-08-17 09:00,33348.4,20.4,Saturday,False
2024-08-17 10:00,33910.2,19.2,Saturday,False
2024-08-17 11:00,32884.8,19.3,Saturday,False
2024-08-17 12:00,34418.8,18.2,Saturday,False
2024-08-17 13:00,33693.4,23.7,Saturday,False
2024-08-17 14:00,33565.2,18.8,Saturday,False
2024-08-17 15:00,30821.2,17.8,Saturday,False
2024-08-17 16:00,33818.1,17.6,Saturday,False
2024-08-17 17:00,33673.5,17.2,Saturday,False
2024-08-17 18:00,32883.8,18.4,Saturday,False
2024-08-17 19:00,33692.8,17.3,Saturday,False
2024-08-17 20:00,31574.2,14.0,Saturday,False
2024-08-17 21:00,31378.0,13.2,Saturday,False
2024-08-17 22:00,29163.1,16.0,Saturday,False
2024-08-17 23:00,26479.0,14.6,Saturday,False
2024-08-18 00:00,22718.0,14.3,Sunday,False
2024-08-18 01:00,19406.7,12.5,Sunday,False
2024-08-18 02:00,21939.4,13.8,Sunday,False
2024-08-18 03:00,22168.2,14.5,Sunday,False
2024-08-18 04:00,22082.1,15.1,Sunday,False
2024-08-18 05:00,18732.7,18.2,Sunday,False
2024-08-18 06:00,24802.0,16.6,Sunday,False
2024-08-18 07:00,26581.7,18.4,Sunday,False
2024-08-18 08:00,32581.9,17.6,Sunday,False
2024-08-18 09:00,31309.9,19.1,Sunday,False
2024-08-18 10:00,29880.9,21.1,Sunday,False
2024-08-18 11:00,32516.1,19.8,Sunday,False
2024-08-18 12:00,33402.6,20.0,Sunday,False
2024-08-18 13:00,33017.5,18.5,Sunday,False
2024-08-18 14:00,31728.7,21.2,Sunday,False
2024-08-18 15:00,34825.0,18.8,Sunday,False
2024-08-18 16:00,36392.4,17.3,Sunday,False
2024-08-18 17:00,34114.2,16.4,Sunday,False
2024-08-18 18:00,35214.8,16.3,Sunday,False
2024-08-18 19:00,35546.3,14.8,Sunday,False
2024-08-18 20:00,31495.6,14.0,Sunday,False
2024-08-18 21:00,31504.4,17.1,Sunday,False
2024-08-18 22:00,30222.5,14.4,Sunday,False
2024-08-18 23:00,29146.9,16.3,Sunday,False
2024-08-19 00:00,21759.6,13.2,Monday,False
2024-08-19 01:00,27401.0,13.9,Monday,False
2024-08-19 02:00,22900.1,14.6,Monday,False
2024-08-19 03:00,21908.7,16.9,Monday,False
2024-08-19 04:00,23125.1,16.2,Monday,False
2024-08-19 05:00,25595.4,16.6,Monday,False
2024-08-19 06:00,28546.6,17.3,Monday,False
2024-08-19 07:00,30130.9,20.8,Monday,False
2024-08-19 08:00,31947.4,20.4,Monday,False
2024-08-19 09:00,35365.7,20.3,Monday,False
2024-08-19 10:00,34642.3,22.3,Monday,False
2024-08-19 11:00,36190.1,19.9,Monday,False
2024-08-19 12:00,35986.1,21.1,Monday,False
2024-08-19 13:00,34094.6,18.0,Monday,False
2024-08-19 14:00,35574.1,20.1,Monday,False
2024-08-19 15:00,37894.4,19.4,Monday,False
2024-08-19 16:00,38812.8,17.8,Monday,False
2024-08-19 17:00,37981.5,14.2,Monday,False
2024-08-19 18:00,41625.6,16.5,Monday,False
2024-08-19 19:00,38646.9,14.5,Monday,False
2024-08-19 20:00,34336.8,15.1,Monday,False
2024-08-19 21:00,31837.7,14.5,Monday,False
2024-08-19 22:00,35147.1,13.9,Monday,False
2024-08-19 23:00,28930.6,11.5,Monday,False
2024-08-20 00:00,21922.8,13.6,Tuesday,False
2024-08-20 01:00,23660.6,14.2,Tuesday,False
2024-08-20 02:00,24405.5,14.2,Tuesday,False
2024-08-20 03:00,26516.4,15.3,Tuesday,False
2024-08-20 04:00,24802.0,17.5,Tuesday,False
2024-08-20 05:00,25781.8,17.1,Tuesday,False
2024-08-20 06:00,28485.6,17.5,Tuesday,False
2024-08-20 07:00,32800.3,17.9,Tuesday,False
2024-08-20 08:00,31231.7,20.1,Tuesday,False
2024-08-20 09:00,34496.6,18.7,Tuesday,False
2024-08-20 10:00,38020.3,17.2,Tuesday,False
2024-08-20 11:00,36208.0,21.4,Tuesday,False
2024-08-20 12:00,37737.1,19.0,Tuesday,False
2024-08-20 13:00,37285.2,17.2,Tuesday,False
2024-08-20 14:00,39249.7,19.7,Tuesday,False
2024-08-20 15:00,36279.6,18.0,Tuesday,False
2024-08-20 16:00,38190.7,20.7,Tuesday,False
2024-08-20 17:00,37873.2,19.1,Tuesday,False
2024-08-20 18:00,38481.1,14.9,Tuesday,False
2024-08-20 19:00,41689.2,16.6,Tuesday,False
2024-08-20 20:00,36912.7,14.0,Tuesday,False
2024-08-20 21:00,36560.7,13.5,Tuesday,False
2024-08-20 22:00,33387.9,16.2,Tuesday,False
2024-08-20 23:00,32209.6,14.7,Tuesday,False
2024-08-21 00:00,25130.6,9.4,Wednesday,False
2024-08-21 01:00,24151.7,18.2,Wednesday,False
2024-08-21 02:00,23454.7,13.1,Wednesday,False
2024-08-21 03:00,27925.4,15.7,Wednesday,False
2024-08-21 04:00,26569.3,17.5,Wednesday,False
2024-08-21 05:00,25010.8,17.2,Wednesday,False
2024-08-21 06:00,32636.7,18.6,Wednesday,False
2024-08-21 07:00,30155.1,17.5,Wednesday,False
2024-08-21 08:00,35247.8,20.4,Wednesday,False
2024-08-21 09:00,34048.1,19.3,Wednesday,False
2024-08-21 10:00,37220.2,17.6,Wednesday,False
2024-08-21 11:00,37157.3,18.1,Wednesday,False
2024-08-21 12:00,37751.4,19.1,Wednesday,False
2024-08-21 13:00,38680.8,21.9,Wednesday,False
2024-08-21 14:00,36431.6,21.4,Wednesday,False
2024-08-21 15:00,39051.7,17.6,Wednesday,False
2024-08-21 16:00,39521.1,15.3,Wednesday,False
2024-08-21 17:00,38414.1,15.2,Wednesday,False
2024-08-21 18:00,37604.9,16.8,Wednesday,False
2024-08-21 19:00,37128.2,16.2,Wednesday,False
2024-08-21 20:00,37856.3,14.3,Wednesday,False
2024-08-21 21:00,36006.8,13.4,Wednesday,False
2024-08-21 22:00,35948.7,15.5,Wednesday,False
2024-08-21 23:00,32520.1,12.2,Wednesday,False
2024-08-22 00:00,22871.7,15.3,Thursday,False
2024-08-22 01:00,22045.1,12.7,Thursday,False
2024-08-22 02:00,25715.7,15.9,Thursday,False
2024-08-22 03:00,24606.2,17.2,Thursday,False
2024-08-22 04:00,21524.5,15.5,Thursday,False
2024-08-22 05:00,26633.7,16.2,Thursday,False
2024-08-22 06:00,27405.1,15.9,Thursday,False
2024-08-22 07:00,31400.5,19.4,Thursday,False
2024-08-22 08:00,30012.7,18.7,Thursday,False
2024-08-22 09:00,34053.7,18.2,Thursday,False
2024-08-22 10:00,33708.3,21.5,Thursday,False
2024-08-22 11:00,37442.2,20.5,Thursday,False
2024-08-22 12:00,35860.3,20.3,Thursday,False
2024-08-22 13:00,35518.4,22.4,Thursday,False
2024-08-22 14:00,38241.0,18.3,Thursday,False
2024-08-22 15:00,36791.1,19.0,Thursday,False
2024-08-22 16:00,37991.7,16.4,Thursday,False
2024-08-22 17:00,35678.2,13.1,Thursday,False
2024-08-22 18:00,35265.1,17.1,Thursday,False
2024-08-22 19:00,37619.1,14.5,Thursday,False
2024-08-22 20:00,35302.0,13.5,Thursday,False
2024-08-22 21:00,34195.2,14.9,Thursday,False
2024-08-22 22:00,34024.1,10.1,Thursday,False
2024-08-22 23:00,31136.7,14.1,Thursday,False
2024-08-23 00:00,20480.1,12.3,Friday,False
2024-08-23 01:00,23597.2,16.9,Friday,False
2024-08-23 02:00,24847.8,15.8,Friday,False
2024-08-23 03:00,27056.2,14.9,Friday,False
2024-08-23 04:00,26970.4,17.7,Friday,False
2024-08-23 05:00,24201.2,15.4,Friday,False
2024-08-23 06:00,28436.0,19.0,Friday,False
2024-08-23 07:00,29446.1,17.9,Friday,False
2024-08-23 08:00,34842.6,16.4,Friday,False
2024-08-23 09:00,34265.4,19.3,Friday,False
2024-08-23 10:00,34224.7,19.1,Friday,False
2024-08-23 11:00,34999.3,18.6,Friday,False
2024-08-23 12:00,37173.3,20.0,Friday,False
2024-08-23 13:00,39674.0,18.9,Friday,False
2024-08-23 14:00,36450.8,18.7,Friday,False
2024-08-23 15:00,38832.6,18.8,Friday,False
2024-08-23 16:00,40581.5,15.6,Friday,False
2024-08-23 17:00,37492.7,16.8,Friday,False
2024-08-23 18:00,40413.2,17.5,Friday,False
2024-08-23 19:00,39123.0,17.9,Friday,False
2024-08-23 20:00,36240.4,13.3,Friday,False
2024-08-23 21:00,35933.4,13.9,Friday,False
2024-08-23 22:00,34080.2,11.2,Friday,False
2024-08-23 23:00,29333.7,12.9,Friday,False
2024-08-24 00:00,19498.5,11.4,Saturday,False
2024-08-24 01:00,22360.2,14.5,Saturday,False
2024-08-24 02:00,23238.3,14.5,Saturday,False
2024-08-24 03:00,23213.4,14.1,Saturday,False
2024-08-24 04:00,22418.8,16.4,Saturday,False
2024-08-24 05:00,21898.2,15.3,Saturday,False
2024-08-24 06:00,25880.8,16.0,Saturday,False
2024-08-24 07:00,25358.1,17.8,Saturday,False
2024-08-24 08:00,30911.1,19.3,Saturday,False
2024-08-24 09:00,33587.7,17.4,Saturday,False
2024-08-24 10:00,32619.3,20.3,Saturday,False
2024-08-24 11:00,34586.5,18.7,Saturday,False
2024-08-24 12:00,35371.2,19.1,Saturday,False
2024-08-24 13:00,28252.1,18.8,Saturday,False
2024-08-24 14:00,34679.4,16.8,Saturday,False
2024-08-24 15:00,34997.3,18.6,Saturday,False
2024-08-24 16:00,36495.0,18.8,Saturday,False
2024-08-24 17:00,36024.0,15.8,Saturday,False
2024-08-24 18:00,34024.4,16.8,Saturday,False
2024-08-24 19:00,35567.7,15.8,Saturday,False
2024-08-24 20:00,35472.1,15.7,Saturday,False
