transaction_id,timestamp,amount,currency,merchant_name,merchant_category,card_type,status,customer_id
TXNAA8F93065A89,2024-10-03T02:32:36Z,61.96,GBP,Nando's,dining,credit,completed,CUST00003
TXN7ABF5DB3AC2D,2024-12-15T22:10:28Z,96.11,GBP,National Rail,transport,debit,pending,CUST00255
TXN7F9EA5956C76,2024-10-21T16:27:20Z,3.6,GBP,Microsoft 365,subscriptions,credit,completed,CUST00727
TXN1D5AAA8D217E,2024-10-16T12:33:59Z,26.66,GBP,Amazon Prime,,credit,completed,CUST00166
TXNA1F257A9A59E,2024-10-16T09:03:23Z,52.2,EUR,Vue Cinema,entertainment,debit,completed,CUST00555
TXNC10B213107AE,2024-11-04T05:18:49Z,101.43,USD,Specsavers,healthcare,credit,declined,CUST00507
TXNF45ED49E8145,2024-12-25T23:20:02Z,1.0,GBP,LloydsPharmacy,healthcare,debit,pending,CUST00772
TXNEF991B702CB4,2024-12-29T04:27:25Z,1.0,GBP,Amazon,retail,debit,completed,CUST00149
TXNFC3CD69ECDC6,2024-12-22T09:02:29Z,52.24,GBP,Uber,,credit,completed,CUST00241
TXNE7DB93446C21,2024-12-26T15:09:28Z,1.0,GBP,Uber,transport,debit,completed,CUST00629
TXN95F23688F0CA,2024-12-16T13:46:32Z,74.66,GBP,EasyJet,,credit,completed,CUST00193
TXN81EC0936E42F,2024-11-14T01:15:55Z,1.0,GBP,Uber,transport,debit,completed,CUST00572
TXN01D846E72D17,2024-11-27T05:57:46Z,27.95,GBP,Lidl,,debit,completed,CUST00526
TXN61593CEF83E1,2024-11-21T01:57:17Z,15.75,GBP,John Lewis,retail,debit,completed,CUST00771
TXN938EFD35E6CA,2024-10-24T09:51:44Z,91.22,GBP,Bolt,transport,credit,pending,CUST00780
TXN7CDC9C9894A8,2024-11-26T06:31:28Z,120.77,USD,Nando's,dining,credit,completed,
TXN2FF43697899D,2024-12-08T16:21:04Z,34.43,EUR,Expedia,travel,debit,completed,CUST00697
TXNA9836F1E4C38,2024-11-30T09:14:13Z,44.64,GBP,Uber,transport,credit,completed,CUST00031
TXND444C128C174,2024-10-16T20:15:13Z,4.32,GBP,EDF Energy,utilities,,refunded,
TXNE00D63E0CD09,2024-12-10T19:07:41Z,57.43,GBP,Ryanair,travel,credit,completed,CUST00161
TXN206808A83441,2024-12-10T17:53:51Z,48.96,GBP,Argos,retail,debit,declined,CUST00212
TXN19D5300A4086,2024-12-23T23:59:33Z,28.45,GBP,Vue Cinema,entertainment,credit,completed,CUST00651
TXN75CD1FCF37E8,2024-12-04T18:27:55Z,3.68,GBP,Currys,retail,credit,pending,CUST00767
TXN4C9F40A75084,2024-12-04T04:02:27Z,91.75,EUR,Boots,healthcare,credit,completed,CUST00654
TXN98B4C453BB2D,2024-10-19T04:11:28Z,46.22,GBP,Amazon,retail,credit,pending,CUST00360
TXN06D0BE9165BC,2024-11-26T18:21:47Z,79.51,USD,Google,subscriptions,debit,pending,CUST00171
TXN03011E22F4FE,2024-12-03T19:17:24Z,20.45,GBP,National Rail,transport,debit,completed,CUST00262
TXN69FDE611C22D,2024-11-21T13:51:34Z,41.36,GBP,Sainsbury's,groceries,debit,completed,CUST00448
TXN587805CCA118,2024-10-02T00:58:32Z,27.02,GBP,Superdrug,healthcare,credit,refunded,
TXNEDB245463FAF,2024-12-03T18:32:11Z,69.83,GBP,Amazon Prime,entertainment,debit,completed,CUST00511
TXN5A9BFCFAF6A4,2024-11-20T09:51:39Z,55.94,GBP,Esso,fuel,debit,completed,CUST00452
TXN34F8A4948871,2024-10-21T00:23:58Z,106.61,GBP,Tesco,groceries,debit,completed,CUST00272
TXN02DA22D943E3,2024-12-16T14:45:38Z,67.17,EUR,Boots,healthcare,credit,completed,CUST00460
TXNE2C0E983268D,2024-12-14T22:59:03Z,55.38,GBP,BT,utilities,debit,completed,CUST00650
TXN2E1B60971850,2024-11-05T09:25:51Z,13.53,GBP,EasyJet,travel,credit,pending,
TXNC4A14BF16A9E,2024-11-27T03:49:51Z,79.47,GBP,Thames Water,utilities,debit,completed,CUST00314
TXN5FDCD58B2E78,2024-10-07T03:12:51Z,28.53,GBP,Sainsbury's,groceries,debit,pending,CUST00667
TXNC0A404C6D3ED,2024-10-15T20:24:11Z,1.0,GBP,Ryanair,travel,credit,completed,CUST00164
TXN276D0FE8033A,2024-12-21T18:55:33Z,78.49,GBP,BT,utilities,debit,completed,CUST00248
TXN9835FFE27C50,2024-10-15T02:34:14Z,57.97,GBP,ASOS,,debit,completed,CUST00566
TXN35F1332E82D1,2024-12-07T15:57:18Z,57.22,GBP,Google,subscriptions,credit,completed,CUST00112
TXN4101C7F4E466,2024-10-22T17:34:44Z,1.0,GBP,Netflix,entertainment,debit,completed,CUST00418
TXNBB2FEE55FAD5,2024-11-22T01:20:19Z,97.31,GBP,Amazon,retail,debit,completed,CUST00447
TXN87A7AB6A1C37,2024-12-28T18:24:48Z,70.56,GBP,Bupa,healthcare,debit,completed,CUST00301
TXN4D97F5233BF3,2024-11-23T13:02:00Z,85.97,EUR,Ryanair,travel,credit,declined,CUST00774
TXN2D75C91CFAA0,2024-11-26T19:42:59Z,13.45,USD,Vue Cinema,entertainment,credit,completed,CUST00543
TXNB94159B4377B,2024-10-18T05:05:24Z,23.81,GBP,Bupa,healthcare,credit,completed,CUST00182
TXN4D5E68CF9A51,2024-11-16T21:20:56Z,20.36,USD,Bupa,healthcare,credit,completed,CUST00058
TXNA1CE4187F2D6,2024-11-08T05:00:01Z,77.29,GBP,BT,,debit,completed,CUST00392
TXNA67715F717E3,2024-12-18T20:51:20Z,17.96,GBP,Google,subscriptions,,completed,CUST00190
TXN758BCE0F29E1,2024-12-24T11:00:01Z,1.0,GBP,EasyJet,travel,debit,completed,CUST00606
TXN9E8EFD4DA32A,2024-12-01T14:57:27Z,31.34,GBP,Pizza Express,dining,credit,completed,CUST00656
TXN0047C48A6D51,2024-10-12T00:25:44Z,17.79,GBP,Pizza Express,dining,debit,completed,
TXN4CBE189CF6B0,2024-10-11T21:39:03Z,75.48,GBP,Vue Cinema,entertainment,debit,completed,CUST00536
TXN245770BACE54,2024-10-04T02:11:04Z,74.13,GBP,EDF Energy,utilities,credit,completed,CUST00490
TXNF1EBBC619BB8,2024-11-26T01:30:50Z,60.83,GBP,Vue Cinema,entertainment,credit,completed,CUST00198
TXNB86457C3377A,2024-12-13T08:50:35Z,73.24,GBP,Amazon,retail,debit,completed,CUST00735
TXNE4DB41F96547,2024-10-06T03:52:44Z,61.46,GBP,EasyJet,travel,debit,pending,CUST00509
TXN466D1D44192A,2024-10-18T19:45:48Z,80.29,GBP,Microsoft 365,subscriptions,credit,completed,CUST00573
TXN38CF66C9E198,2024-11-03T05:11:38Z,128.21,GBP,BP,fuel,credit,completed,CUST00403
TXN4BCE9935E8C2,2024-10-11T07:07:47Z,38.55,GBP,Uber,transport,debit,completed,CUST00625
TXN70C84A183B80,2024-10-22T06:01:32Z,115.78,GBP,Lidl,groceries,credit,completed,CUST00247
TXN53443615523A,2024-12-27T15:42:00Z,1.0,GBP,Shell,fuel,credit,completed,CUST00759
TXN82936F5C14BF,2024-12-22T13:19:42Z,12.19,EUR,Bupa,healthcare,credit,completed,CUST00217
TXN60F1C10AB4E6,2024-10-01T21:26:58Z,1.0,USD,Vue Cinema,entertainment,debit,declined,
TXN6F0BB7AB8525,2024-12-18T13:17:41Z,1.0,GBP,EasyJet,travel,credit,completed,
TXNCCAF9DABDBDA,2024-10-31T05:23:31Z,97.13,GBP,Apple,subscriptions,debit,completed,CUST00253
TXN4E915E00E2E2,2024-10-03T23:41:47Z,70.58,GBP,Booking.com,travel,debit,completed,CUST00045
TXN4D80C224FA36,2024-10-16T19:30:56Z,84.46,EUR,Shell,fuel,credit,completed,CUST00503
TXN123B338A6278,2024-11-06T02:48:07Z,41.12,GBP,LloydsPharmacy,healthcare,,pending,CUST00558
TXN822E403E06D6,2024-12-23T21:34:51Z,61.65,GBP,Spotify,entertainment,debit,completed,CUST00451
TXN343B29A578D9,2024-10-24T07:38:11Z,65.41,GBP,EasyJet,travel,credit,completed,CUST00376
TXN74B63B63ED63,2024-10-20T12:56:23Z,55.31,EUR,Lidl,groceries,debit,completed,CUST00363
TXNA9906D46E7C5,2024-11-04T06:47:22Z,76.66,GBP,BP,fuel,credit,completed,CUST00470
TXN6769AEB02834,2024-12-18T04:55:04Z,16.97,GBP,Wagamama,dining,debit,pending,CUST00298
TXNA9610481783A,2024-11-20T16:46:06Z,54.01,USD,Argos,retail,credit,completed,
TXNDB086D73661E,2024-10-23T14:50:13Z,1.0,USD,Booking.com,,credit,refunded,CUST00213
TXN842FCEF60226,2024-10-13T19:45:16Z,24.91,GBP,British Gas,utilities,credit,declined,CUST00142
TXN6C75DACD1E95,2024-12-16T05:06:10Z,129.24,EUR,Apple,subscriptions,debit,pending,CUST00456
TXNBDB88979BD8E,2024-12-20T19:39:02Z,26.24,GBP,Spotify,entertainment,credit,completed,
TXNF458F7814C99,2024-10-22T14:54:30Z,93.26,GBP,Greggs,dining,debit,completed,CUST00079
TXND41ADFA57A04,2024-12-03T00:00:24Z,109.08,GBP,Lidl,groceries,credit,pending,CUST00514
TXNCA9844F75562,2024-11-21T07:09:39Z,46.67,GBP,Currys,retail,credit,completed,CUST00114
TXN757E1A6896DA,2024-12-14T05:13:28Z,44.86,GBP,Waitrose,groceries,credit,completed,CUST00649
TXNBD47450C010F,2024-11-22T08:06:41Z,2.73,GBP,BT,utilities,credit,completed,CUST00539
TXNABA3CE32614A,2024-11-09T08:15:32Z,103.47,GBP,Sky,entertainment,credit,completed,CUST00184
TXN8EEB234CCA36,2024-12-24T07:08:54Z,39.72,GBP,Pizza Express,,credit,completed,CUST00575
TXN53128FC9B30C,2024-12-20T21:18:48Z,65.82,GBP,EasyJet,travel,debit,declined,CUST00456
TXN2E4A3D13B5C1,2024-12-16T00:58:24Z,8.19,GBP,Lidl,groceries,debit,pending,CUST00655
TXNDE0DC45BA43D,2024-10-19T14:27:08Z,92.37,GBP,Esso,fuel,credit,pending,CUST00355
TXN7B42DA9B2BAA,2024-10-27T05:00:55Z,42.68,GBP,Booking.com,travel,credit,pending,CUST00460
TXN0E883DDB1602,2024-11-16T12:55:45Z,1.0,GBP,Specsavers,healthcare,credit,pending,CUST00497
TXN6C994437F12E,2024-10-24T02:12:47Z,11.87,GBP,Bolt,,credit,completed,
TXN9DA7EE3A20E0,2024-12-09T12:34:04Z,1.0,GBP,Bolt,transport,credit,completed,CUST00688
TXN7341A88E7624,2024-11-15T16:42:11Z,51.43,GBP,Pret A Manger,dining,credit,completed,CUST00173
TXNAFF1C26A6390,2024-10-05T08:24:14Z,24.96,GBP,M&S Food,groceries,credit,completed,CUST00800
TXN6E2730E49B44,2024-10-11T14:16:41Z,22.58,GBP,Shell,fuel,debit,completed,CUST00268
TXN820942550FE0,2024-11-08T01:33:57Z,1.0,USD,Specsavers,healthcare,credit,pending,CUST00400
TXN7E3F4514ABD5,2024-11-16T01:09:51Z,83.67,GBP,Pizza Express,dining,debit,pending,CUST00438
TXN2CCA4C67BA53,2024-10-23T06:04:58Z,18.07,USD,British Gas,utilities,debit,completed,CUST00557
TXNB8CB3AECF616,2024-12-15T13:58:06Z,59.95,EUR,Virgin Media,utilities,credit,completed,CUST00733
TXNC1D791E5DE6E,2024-11-27T03:11:18Z,36.8,EUR,LloydsPharmacy,healthcare,debit,completed,CUST00669
TXN421E8C9D5003,2024-11-09T23:11:53Z,1.0,GBP,Lidl,groceries,debit,completed,CUST00628
TXN8A75655EA91C,2024-11-17T23:07:23Z,53.95,GBP,Apple,subscriptions,debit,completed,CUST00332
TXN83B85C1A784D,2024-11-05T20:45:53Z,29.83,GBP,Amazon,retail,credit,declined,CUST00582
TXN9FD45E608264,2024-11-16T15:38:30Z,43.76,GBP,Netflix,entertainment,credit,declined,CUST00479
TXN5F179C330056,2024-12-14T21:24:32Z,129.49,EUR,Netflix,entertainment,debit,completed,CUST00796
TXN442943822428,2024-11-03T23:46:16Z,32.87,GBP,Specsavers,healthcare,credit,completed,CUST00703
TXN157B89EB5415,2024-10-01T05:28:57Z,84.75,GBP,Argos,retail,credit,completed,CUST00656
TXNA647C2A9F1E4,2024-11-14T09:26:55Z,28.75,GBP,Amazon,retail,debit,completed,CUST00719
TXN806EBBED6033,2024-10-17T17:17:30Z,79.65,GBP,Amazon Prime,entertainment,debit,completed,CUST00435
TXN68F34AD4D587,2024-10-01T22:32:46Z,1.0,GBP,Superdrug,healthcare,debit,completed,CUST00726
TXNFE132873F63E,2024-12-20T21:05:27Z,22.92,EUR,Currys,retail,debit,pending,CUST00790
TXNEAE6CF5A1B79,2024-11-11T02:25:19Z,24.47,USD,Dropbox,subscriptions,debit,completed,CUST00696
TXNCF0095069D69,2024-12-16T06:20:44Z,83.76,GBP,BP,fuel,credit,completed,CUST00632
TXN8698C91DB24E,2024-10-22T23:01:07Z,25.09,GBP,Shell,fuel,debit,completed,
TXN6F2E4F8F4308,2024-11-09T05:47:18Z,27.44,GBP,British Gas,utilities,,pending,CUST00454
TXNCF19A638F01D,2024-12-08T12:31:34Z,11.23,GBP,Dropbox,subscriptions,debit,completed,CUST00772
TXNF9F13FDEDC88,2024-10-05T19:49:55Z,34.09,GBP,EDF Energy,utilities,debit,completed,CUST00566
TXNC76281B29860,2024-10-11T17:14:28Z,16.42,GBP,Currys,retail,debit,completed,CUST00249
TXNF406827FCFD8,2024-10-26T13:33:46Z,91.81,GBP,Netflix,entertainment,credit,completed,CUST00024
TXNB4D7F37AF4D2,2024-11-13T19:55:38Z,34.7,GBP,Texaco,fuel,credit,pending,CUST00356
TXN2AA4F7BCEE7D,2024-12-06T16:58:18Z,11.1,GBP,Sky,entertainment,credit,completed,
TXN7CA851A06BDF,2024-10-18T12:17:11Z,28.72,GBP,Bolt,transport,debit,declined,CUST00537
TXN5F61242212D3,2024-10-01T15:49:03Z,1.0,GBP,Amazon Prime,entertainment,credit,pending,CUST00136
TXN62F93B2A5314,2024-12-26T14:36:47Z,2.7,USD,Lidl,groceries,credit,completed,CUST00519
TXN52D41252B6DD,2024-11-25T06:09:38Z,1.0,EUR,Wagamama,dining,debit,completed,CUST00791
TXN76ACF7643450,2024-11-10T08:23:47Z,5.57,USD,Booking.com,travel,,completed,CUST00646
TXN05C51DE6C8BE,2024-10-20T21:39:26Z,46.5,GBP,Esso,fuel,credit,completed,CUST00370
TXN2B33F362EE74,2024-12-18T07:46:37Z,32.48,GBP,Jet,fuel,credit,completed,CUST00580
TXN8ADEA683F593,2024-12-10T07:55:20Z,10.96,GBP,Microsoft 365,subscriptions,debit,completed,CUST00085
TXNEAE8CB850ED9,2024-10-08T01:14:41Z,52.02,EUR,Netflix,entertainment,debit,completed,CUST00145
TXND9A167F2BA5C,2024-10-25T14:22:22Z,78.0,USD,Tesco,groceries,,completed,CUST00734
TXN9B0215957FAC,2024-11-28T07:08:48Z,56.15,GBP,Argos,retail,credit,refunded,CUST00135
TXN263576F26CAA,2024-12-20T00:19:20Z,89.67,GBP,Sainsbury's,groceries,debit,completed,CUST00337
TXN4672FE8AFD12,2024-12-15T14:57:52Z,69.82,GBP,Sky,entertainment,debit,refunded,CUST00278
TXN1743C5235384,2024-10-04T23:03:18Z,39.37,GBP,Lidl,groceries,credit,completed,CUST00363
TXN0100033CACC4,2024-12-11T22:08:13Z,48.64,GBP,Esso,fuel,debit,completed,
TXNC02E4BB537A7,2024-10-15T19:14:11Z,42534.97,GBP,Netflix,entertainment,credit,completed,CUST00651
TXN9BD86B73B8F5,2024-11-03T11:44:36Z,21.13,GBP,Vue Cinema,entertainment,credit,completed,CUST00246
TXNFED4A7266FD8,2024-12-27T19:10:35Z,91.22,EUR,Bupa,healthcare,debit,pending,CUST00508
TXN74B640DDA37E,2024-10-21T15:36:25Z,1.0,USD,Expedia,travel,credit,completed,CUST00234
TXN4DAC9C518309,2024-10-14T16:05:50Z,88.51,EUR,Lidl,groceries,credit,completed,CUST00698
TXN0DCA994703C9,2024-11-01T20:13:14Z,26.48,GBP,Adobe,subscriptions,credit,completed,CUST00104
TXN578EDBD5F0E8,2024-12-11T18:45:21Z,40.22,GBP,EasyJet,travel,debit,pending,
TXNC2C4201EA243,2024-12-26T07:56:48Z,58.41,GBP,LloydsPharmacy,healthcare,credit,completed,CUST00331
TXN2AFB74E8B66B,2024-10-20T09:20:45Z,76.86,EUR,Lidl,groceries,debit,completed,CUST00226
TXN286B17808E75,2024-11-06T22:55:25Z,13.58,GBP,Adobe,subscriptions,credit,pending,CUST00371
TXN3E56EFF719CC,2024-12-19T07:12:28Z,55.54,GBP,Amazon,retail,debit,completed,CUST00763
TXNB0B87DE3793B,2024-11-25T11:49:49Z,71.6,USD,Jet,fuel,debit,completed,CUST00333
TXN79264C9583B4,2024-12-28T13:14:14Z,85.74,EUR,Jet,fuel,credit,completed,CUST00464
TXN8FA858701B65,2024-11-14T18:37:43Z,83.1,GBP,National Rail,transport,debit,completed,CUST00442
TXN1629254D2BA3,2024-11-09T03:09:46Z,66.87,USD,Currys,retail,credit,pending,CUST00344
TXN100E642F1029,2024-10-04T17:51:00Z,77.33,GBP,Superdrug,healthcare,credit,completed,CUST00714
TXNF0B7ED82B970,2024-11-01T20:42:58Z,86.27,EUR,Superdrug,healthcare,debit,completed,CUST00446
TXN03B3003CABB9,2024-11-15T15:43:59Z,28.57,GBP,British Gas,utilities,debit,completed,CUST00285
TXNA0FD2998A332,2024-10-27T02:37:10Z,44.05,GBP,Superdrug,healthcare,credit,completed,CUST00416
TXND4BF15369F3D,2024-11-04T21:32:30Z,73.07,GBP,Nando's,dining,debit,declined,CUST00165
TXNDC84A24842B2,2024-10-27T06:27:21Z,69.45,GBP,Pret A Manger,dining,debit,refunded,CUST00300
TXN45BDAB78F115,2024-10-28T08:43:32Z,87.38,GBP,Microsoft 365,subscriptions,debit,completed,CUST00324
TXNC24A503CD258,2024-12-30T10:07:39Z,1.0,GBP,Expedia,travel,debit,completed,
TXN09ADB31C7339,2024-11-05T01:56:50Z,25.78,GBP,Superdrug,healthcare,credit,completed,CUST00627
TXN12DA429E6D4C,2024-12-08T19:29:45Z,88.63,GBP,Adobe,subscriptions,debit,completed,CUST00004
TXN93A155C71881,2024-10-21T06:23:14Z,67.03,GBP,Trainline,transport,debit,completed,CUST00636
TXN1190361864AC,2024-11-23T13:59:25Z,72.34,GBP,Bupa,healthcare,debit,completed,CUST00323
TXN5E3A647DAA8C,2024-10-02T15:56:16Z,1.0,GBP,Microsoft 365,subscriptions,debit,completed,CUST00415
TXNF88C952F0F19,2024-12-02T09:23:55Z,58.76,GBP,Thames Water,utilities,debit,completed,CUST00591
TXN2CBA8027B310,2024-11-13T18:36:28Z,41.32,GBP,Nando's,dining,debit,pending,CUST00225
TXN8A09D0271C1B,2024-11-06T21:57:59Z,13.12,GBP,Sainsbury's,groceries,debit,completed,CUST00653
TXNE7E7F6F3F9D0,2024-12-24T13:15:01Z,24.68,GBP,Superdrug,healthcare,credit,completed,CUST00510
TXNCFDB3B33FD9D,2024-11-11T22:15:45Z,22.28,GBP,Texaco,fuel,,declined,CUST00356
TXNFD9FD697BA06,2024-11-16T22:05:59Z,1.0,EUR,Booking.com,travel,debit,refunded,CUST00413
TXN718086C9FB9F,2024-10-18T06:00:08Z,77.25,GBP,Pizza Express,dining,debit,completed,CUST00279
TXN82E6674182CD,2024-12-13T13:47:37Z,87.26,GBP,Specsavers,healthcare,debit,completed,CUST00060
TXN519741963EC1,2024-11-25T04:46:33Z,81.58,USD,Spotify,entertainment,credit,completed,
TXN0B39A53D7FC2,2024-10-06T06:33:12Z,1.14,USD,Esso,fuel,debit,completed,CUST00391
TXN2CB92E159084,2024-10-04T22:42:52Z,5.73,GBP,EasyJet,travel,credit,completed,CUST00794
TXNCD4348494C29,2024-10-09T20:12:21Z,1.0,GBP,Spotify,entertainment,,completed,CUST00644
TXN66BEE26F4F7D,2024-10-11T10:00:49Z,36.34,GBP,Texaco,fuel,credit,pending,CUST00424
TXNCC49543555D1,2024-10-09T03:01:43Z,60.55,GBP,Currys,retail,credit,completed,CUST00074
TXN71427342564F,2024-12-24T12:31:10Z,14.98,GBP,Amazon,retail,debit,completed,CUST00582
TXN58495FA83599,2024-11-03T03:03:07Z,51.32,EUR,LloydsPharmacy,healthcare,debit,completed,CUST00733
TXNFDBFAD6657BE,2024-10-27T03:12:33Z,23.54,GBP,Thames Water,utilities,debit,completed,CUST00615
TXN458DC3D23406,2024-11-03T12:01:38Z,46.44,GBP,BT,utilities,debit,completed,
TXND71609860A3E,2024-11-14T21:58:48Z,91.39,GBP,Greggs,dining,credit,pending,CUST00384
TXN0D015C17620C,2024-10-23T08:14:38Z,82.01,GBP,Amazon Prime,entertainment,,completed,CUST00665
TXN4C39DE675D10,2024-10-19T11:16:40Z,18.57,GBP,Expedia,travel,credit,declined,CUST00698
TXN2FC8FD0FEE0E,2024-10-20T12:22:35Z,41.68,GBP,Pizza Express,dining,debit,declined,CUST00103
TXN725542BD73D6,2024-11-02T21:28:18Z,1.0,USD,Booking.com,travel,debit,pending,
TXN056F94E98C05,2024-10-20T07:02:07Z,17.17,GBP,Currys,,credit,completed,CUST00397
TXN16554863EF41,2024-10-05T05:14:48Z,1.0,GBP,Aldi,groceries,credit,completed,CUST00439
TXNA60D0DD82C26,2024-11-22T00:41:27Z,85.25,GBP,LloydsPharmacy,healthcare,credit,refunded,CUST00576
TXNC5C7E76F21D6,2024-10-28T07:09:03Z,31.6,GBP,Waitrose,groceries,credit,declined,CUST00741
TXNBAFCF521E5B8,2024-10-18T22:07:18Z,48.43,GBP,Bolt,transport,debit,refunded,CUST00666
TXNFC51F66F964D,2024-12-30T09:11:13Z,160.57,GBP,ASOS,retail,debit,refunded,CUST00232
TXNCC7554BC0EEC,2024-10-11T04:19:57Z,32.65,GBP,Bolt,transport,credit,declined,CUST00565
TXNA4BC2D0051EE,2024-10-27T11:36:35Z,71.9,GBP,Vue Cinema,entertainment,credit,completed,
TXNF3E2B5B1D9F2,2024-11-06T08:24:33Z,30.47,GBP,EDF Energy,utilities,debit,completed,CUST00116
TXN242282026885,2024-11-02T15:52:17Z,1.0,GBP,Aldi,groceries,credit,completed,CUST00726
TXNAE4EF880DF64,2024-11-11T23:32:27Z,45.65,GBP,M&S Food,,credit,declined,CUST00526
TXN4520E9C5875B,2024-10-18T09:43:04Z,2.05,GBP,Lidl,groceries,credit,refunded,
TXN61AD2648A832,2024-10-04T03:52:43Z,15.0,GBP,Pizza Express,dining,debit,completed,CUST00233
TXNBDE19B1ED077,2024-12-16T11:54:33Z,13.84,GBP,Thames Water,utilities,credit,completed,CUST00515
TXN9C054A23ACB9,2024-12-20T13:13:17Z,11.6,GBP,LloydsPharmacy,healthcare,credit,completed,CUST00398
TXN9FAC0E7F5452,2024-11-09T23:17:00Z,77.83,GBP,LloydsPharmacy,healthcare,credit,completed,CUST00735
TXN9E0BA1DA19FF,2024-10-20T11:58:27Z,59.11,GBP,Booking.com,travel,credit,completed,CUST00435
TXN164BDBB28673,2024-11-23T08:01:41Z,53.18,GBP,Netflix,entertainment,,completed,CUST00124
TXNA1EFD5530D67,2024-10-12T23:39:05Z,29.38,EUR,Apple,,credit,completed,CUST00547
TXN881CF4BA8DDE,2024-12-24T05:52:37Z,76.04,GBP,Texaco,fuel,debit,completed,CUST00192
TXN9579925ECFAA,2024-11-21T20:37:08Z,103.75,GBP,Virgin Media,utilities,debit,declined,CUST00013
TXNEE03651EDDB7,2024-12-15T06:04:36Z,54.96,GBP,Texaco,fuel,credit,completed,CUST00011
TXN3F9D11F8DEB4,2024-11-20T14:04:13Z,67.21,GBP,Sainsbury's,groceries,credit,declined,CUST00339
TXN074EFF5B88CB,2024-12-10T10:02:02Z,80.55,USD,Expedia,travel,credit,completed,CUST00269
TXN5525C0E14B23,2024-11-25T04:17:51Z,50.86,GBP,Dropbox,subscriptions,credit,completed,CUST00232
TXN28AD60798910,2024-12-20T20:58:27Z,76.73,EUR,Amazon Prime,,debit,pending,CUST00541
TXNA42604744EC7,2024-10-25T01:45:45Z,83.12,GBP,Airbnb,travel,,completed,CUST00798
TXN865DC56A3BF4,2024-10-01T19:48:44Z,24.48,GBP,Bupa,healthcare,credit,completed,CUST00628
TXNB6F36AA7B05B,2024-10-13T08:19:57Z,59.02,GBP,Superdrug,healthcare,,declined,CUST00132
TXN4037AE5C0048,2024-10-24T10:02:30Z,1.0,GBP,Dropbox,subscriptions,credit,declined,CUST00670
TXNA24A681398E0,2024-11-11T03:51:49Z,1.0,EUR,Waitrose,groceries,credit,refunded,CUST00555
TXN4C109B78769C,2024-11-28T15:57:49Z,36.7,GBP,EDF Energy,utilities,debit,completed,CUST00533
TXNA17AC008FF6E,2024-11-02T21:31:02Z,66.19,EUR,Boots,healthcare,debit,declined,CUST00216
TXN020FB0815EDE,2024-11-23T06:17:54Z,1.0,GBP,John Lewis,retail,debit,pending,CUST00612
TXN5DCE5B4D8EDE,2024-11-04T20:09:38Z,59.81,GBP,Aldi,groceries,debit,completed,CUST00464
TXNB2305C966D94,2024-12-22T19:19:44Z,90.99,EUR,Bupa,healthcare,debit,pending,CUST00531
TXN6187E27702A1,2024-12-25T00:54:57Z,1.0,EUR,EDF Energy,utilities,credit,declined,CUST00325
TXN9475327BFA88,2024-12-22T04:37:42Z,77.59,GBP,Esso,fuel,credit,pending,CUST00262
TXN8CDBAB9C2F67,2024-10-04T15:29:17Z,48.37,GBP,BP,fuel,credit,completed,
TXN359F89CEE150,2024-10-01T03:12:38Z,50.01,GBP,EasyJet,travel,debit,completed,
TXNA14C10AB6715,2024-11-28T03:16:45Z,80.1,GBP,Bupa,healthcare,debit,completed,CUST00459
TXN000B8F6781A8,2024-12-22T09:11:19Z,1.0,USD,British Gas,utilities,credit,completed,CUST00461
TXN5E5476891152,2024-12-03T04:13:52Z,17.4,GBP,Currys,retail,credit,completed,CUST00265
TXNA96ECBC13B76,2024-11-21T19:47:40Z,94.34,GBP,Airbnb,travel,credit,pending,CUST00480
TXN975DA2F9D478,2024-10-30T23:14:34Z,28.85,GBP,Uber,transport,debit,completed,
TXNB84741B4E43F,2024-12-25T03:06:52Z,1.0,GBP,Currys,retail,credit,completed,CUST00319
TXN5661BE86D633,2024-11-16T20:58:59Z,38.09,GBP,Virgin Media,utilities,credit,completed,CUST00540
TXN9DD996E56A01,2024-11-07T22:11:34Z,62.34,GBP,Lidl,groceries,credit,completed,CUST00549
TXNAA4627EA91BA,2024-12-14T00:54:19Z,56.16,GBP,Pizza Express,dining,debit,completed,CUST00577
TXNE4B75ACC8B6E,2024-12-26T16:34:36Z,111.41,GBP,Boots,healthcare,credit,completed,CUST00219
TXND2EE66644603,2024-12-19T23:41:41Z,5.09,GBP,Ryanair,travel,debit,completed,CUST00295
TXN22F3EB5E885F,2024-10-03T00:19:56Z,1.52,GBP,Bupa,healthcare,credit,completed,CUST00660
TXN7DB0A37C7BA4,2024-11-13T14:30:05Z,55.27,GBP,Bupa,healthcare,debit,completed,CUST00013
TXNB16447EB0325,2024-12-20T14:38:08Z,67.26,GBP,Currys,retail,credit,completed,CUST00083
TXNE085C1E17F59,2024-12-23T23:32:09Z,43.87,GBP,John Lewis,retail,debit,completed,CUST00712
TXN2330E4F918FB,2024-11-15T20:13:54Z,1.0,GBP,Currys,retail,debit,completed,CUST00585
TXN389D0494D550,2024-11-05T00:59:40Z,44.35,USD,Aldi,groceries,debit,completed,CUST00140
TXNC075F10627BA,2024-11-04T06:30:10Z,7.16,EUR,Amazon Prime,entertainment,debit,completed,CUST00369
TXNB1708C7A20A7,2024-10-17T06:34:36Z,73.89,GBP,Argos,retail,debit,pending,CUST00363
