date,region,weather_type,temperature,wind_speed,is_holiday,demand_mw
2021-11-20,South,cloudy,3.9,30.5,0,44860.8
2021-11-20,Midlands,cloudy,3.3,18.8,0,42380.6
2021-11-21,North,rain,0.6,26.3,0,41367.4
2021-11-21,South,clear,7.0,38.6,0,43541.0
2021-11-21,Midlands,cloudy,5.3,18.8,0,44036.9
2021-11-22,North,cloudy,6.2,23.9,0,46502.9
2021-11-22,South,clear,2.5,34.1,0,49401.7
2021-11-22,Midlands,cloudy,9.2,28.3,0,44393.6
2021-11-23,North,clear,9.0,24.3,0,42357.1
2021-11-23,South,cloudy,5.9,27.8,0,46718.5
2021-11-23,Midlands,rain,5.4,41.3,0,46524.3
2021-11-24,North,clear,4.1,21.9,0,44949.6
2021-11-24,South,cloudy,2.0,38.5,0,47856.8
2021-11-24,Midlands,rain,7.0,37.9,0,45397.2
2021-11-25,North,clear,8.2,42.2,0,42492.9
2021-11-25,South,rain,6.3,18.5,0,48529.9
2021-11-25,Midlands,rain,6.4,33.1,0,44161.7
2021-11-26,North,cloudy,6.4,45.7,0,44562.2
2021-11-26,South,cloudy,2.7,24.4,0,47847.3
2021-11-26,Midlands,cloudy,4.0,21.7,0,45634.7
2021-11-27,North,rain,6.4,30.6,0,43092.1
2021-11-27,South,rain,2.1,23.8,0,48876.1
2021-11-27,Midlands,rain,3.7,31.7,0,43744.5
2021-11-28,North,rain,1.8,33.2,0,44608.9
2021-11-28,South,cloudy,6.0,27.8,0,44353.5
2021-11-28,Midlands,cloudy,5.6,22.9,0,42975.2
2021-11-29,North,cloudy,4.2,23.3,0,44695.6
2021-11-29,South,clear,1.6,27.9,0,46838.8
2021-11-29,Midlands,storm,1.1,30.6,0,48801.0
2021-11-30,North,cloudy,8.1,5,0,43481.4
2021-11-30,South,cloudy,7.0,36.8,0,46685.4
2021-11-30,Midlands,cloudy,4.9,23.6,1,40851.3
2021-12-01,North,clear,8.2,31.1,0,44986.3
2021-12-01,South,cloudy,-4.1,24.2,0,52141.4
2021-12-01,Midlands,cloudy,6.4,29.8,0,45652.1
2021-12-02,North,cloudy,7.4,41.6,0,44453.2
2021-12-02,South,clear,4.1,18.5,0,47354.5
2021-12-02,Midlands,rain,6.6,41.8,0,45542.8
2021-12-03,North,rain,1.1,30.8,0,45746.7
2021-12-03,South,cloudy,8.3,28.8,0,44865.3
2021-12-03,Midlands,cloudy,4.2,22.6,0,46024.9
2021-12-04,North,rain,0.3,16.7,0,46582.7
2021-12-04,South,rain,11.5,34.0,0,42638.2
2021-12-04,Midlands,cloudy,3.4,38.3,0,42639.4
2021-12-05,North,cloudy,4.1,31.4,0,42551.3
2021-12-05,South,storm,7.1,31.0,0,47049.5
2021-12-05,Midlands,storm,5.3,16.0,0,46451.8
2021-12-06,North,cloudy,4.8,36.2,0,47820.7
2021-12-06,South,clear,0.1,27.5,0,50444.6
2021-12-06,Midlands,rain,-1.0,38.2,0,50440.4
2021-12-07,North,clear,3.6,20.1,0,44555.3
2021-12-07,South,clear,1.2,27.2,0,48975.9
2021-12-07,Midlands,cloudy,3.1,23.8,0,48143.8
2021-12-08,North,clear,2.8,28.5,0,46466.3
2021-12-08,South,cloudy,5.2,32.7,1,44667.4
2021-12-08,Midlands,clear,2.1,25.5,0,47992.8
2021-12-09,North,cloudy,3.6,23.4,0,44904.8
2021-12-09,South,cloudy,2.6,35.9,0,49990.9
2021-12-09,Midlands,cloudy,4.8,31.3,0,45538.0
2021-12-10,North,rain,2.2,26.3,0,45092.6
2021-12-10,South,rain,5.7,18.2,0,50599.5
2021-12-10,Midlands,cloudy,3.4,39.6,0,48925.0
2021-12-11,North,rain,1.3,31.5,0,43098.5
2021-12-11,South,cloudy,4.4,36.9,0,44247.5
2021-12-11,Midlands,rain,1.0,37.5,0,46519.2
2021-12-12,North,clear,2.1,22.4,0,42903.2
2021-12-12,South,cloudy,6.0,41.8,0,46830.4
2021-12-12,Midlands,rain,6.7,24.5,0,45385.9
2021-12-13,North,cloudy,1.4,28.1,0,43359.8
2021-12-13,South,cloudy,1.9,21.9,0,51164.7
2021-12-13,Midlands,rain,4.5,21.4,0,47693.2
2021-12-14,North,clear,7.5,39.3,0,43482.9
2021-12-14,South,cloudy,1.5,24.9,0,50785.5
2021-12-14,Midlands,clear,9.5,41.2,0,46458.2
2021-12-15,North,rain,1.7,36.3,0,47934.9
2021-12-15,South,storm,-0.9,29.7,0,51688.2
2021-12-15,Midlands,cloudy,5.6,37.8,0,47337.0
2021-12-16,North,cloudy,7.3,13.9,0,43601.9
2021-12-16,South,storm,6.3,26.9,0,49683.7
2021-12-16,Midlands,storm,3.9,26.4,0,49108.9
2021-12-17,North,clear,1.6,37.3,0,46463.4
2021-12-17,South,rain,1.6,33.8,0,49314.2
2021-12-17,Midlands,cloudy,2.0,34.2,0,46150.8
2021-12-18,North,cloudy,2.7,32.9,0,44261.0
2021-12-18,South,storm,4.5,26.0,0,47432.5
2021-12-18,Midlands,clear,4.4,28.2,0,42277.6
2021-12-19,North,rain,4.7,29.7,0,41029.3
2021-12-19,South,rain,4.9,25.4,0,46359.7
2021-12-19,Midlands,cloudy,1.1,27.1,0,43909.2
2021-12-20,North,rain,1.6,30.7,0,48414.8
2021-12-20,South,storm,1.3,27.7,0,50924.4
2021-12-20,Midlands,cloudy,2.5,28.3,0,47136.1
2021-12-21,North,rain,10.7,27.6,0,46503.1
2021-12-21,South,clear,6.1,17.0,0,48017.1
2021-12-21,Midlands,rain,6.7,35.3,0,48024.2
2021-12-22,North,rain,4.3,20.5,0,46493.4
2021-12-22,South,storm,3.3,21.6,0,50438.9
2021-12-22,Midlands,storm,4.2,29.9,0,46809.1
2021-12-23,North,clear,6.2,33.4,0,46845.3
2021-12-23,South,rain,3.3,29.2,0,50020.1
2021-12-23,Midlands,clear,4.8,24.8,0,46719.9
2021-12-24,North,clear,3.2,34.9,0,46994.0
2021-12-24,South,cloudy,-0.7,34.8,0,48110.9
2021-12-24,Midlands,rain,4.0,28.1,0,48259.1
2021-12-25,North,cloudy,4.9,28.1,0,42692.4
2021-12-25,South,cloudy,1.7,26.4,0,45896.8
2021-12-25,Midlands,rain,1.5,39.5,0,46180.5
2021-12-26,North,cloudy,5.7,29.7,0,40323.5
2021-12-26,South,cloudy,0.7,38.6,0,46966.6
2021-12-26,Midlands,storm,3.2,18.6,0,46641.1
2021-12-27,North,storm,3.2,27.9,0,48808.9
2021-12-27,South,storm,2.8,34.5,0,49866.7
2021-12-27,Midlands,cloudy,6.5,36.7,0,46589.7
2021-12-28,North,cloudy,-0.6,32.5,0,48242.1
2021-12-28,South,rain,4.8,39.1,0,49636.8
2021-12-28,Midlands,clear,3.6,24.7,0,47252.7
2021-12-29,North,clear,3.7,31.6,0,44179.6
2021-12-29,South,storm,-0.5,21.9,0,50249.5
2021-12-29,Midlands,rain,4.3,26.7,0,44883.8
2021-12-30,North,rain,0.9,28.0,0,46426.3
2021-12-30,South,storm,6.8,25.5,0,47188.4
2021-12-30,Midlands,rain,5.9,27.9,0,47920.7
2021-12-31,North,cloudy,3.9,22.3,0,46778.1
2021-12-31,South,cloudy,3.0,11.6,0,49303.6
2021-12-31,Midlands,clear,4.8,38.4,0,46959.0
2022-01-01,North,storm,7.0,29.2,0,42891.8
2022-01-01,South,cloudy,1.8,27.4,0,47526.8
2022-01-01,Midlands,storm,6.4,26.8,0,44319.7
2022-01-02,North,cloudy,6.2,24.1,0,40897.1
2022-01-02,South,rain,3.7,32.7,0,44376.5
2022-01-02,Midlands,rain,9.7,30.4,0,40567.9
2022-01-03,North,cloudy,1.1,26.6,0,45595.9
2022-01-03,South,cloudy,4.6,29.1,0,49830.1
2022-01-03,Midlands,rain,4.9,27.0,0,46979.2
2022-01-04,North,rain,2.3,33.4,0,46064.2
2022-01-04,South,clear,1.8,21.2,0,47539.6
2022-01-04,Midlands,cloudy,4.9,41.9,0,48433.7
2022-01-05,North,cloudy,4.8,15.1,0,45117.4
2022-01-05,South,clear,4.2,29.9,0,48833.7
2022-01-05,Midlands,rain,3.9,25.6,0,46706.0
2022-01-06,North,cloudy,4.6,26.7,0,46291.1
2022-01-06,South,rain,3.9,12.4,0,49833.1
2022-01-06,Midlands,clear,3.2,25.9,0,46313.5
2022-01-07,North,cloudy,7.8,35.1,0,46092.1
2022-01-07,South,rain,5.9,35.8,0,49163.5
2022-01-07,Midlands,rain,1.1,41.9,0,48472.4
2022-01-08,North,clear,6.9,28.4,0,41986.0
2022-01-08,South,cloudy,-0.5,27.9,0,47662.9
2022-01-08,Midlands,cloudy,0.3,36.2,0,45717.5
2022-01-09,North,clear,3.3,36.2,0,41136.1
2022-01-09,South,clear,6.5,30.8,0,46005.6
2022-01-09,Midlands,rain,5.6,17.4,0,45406.9
2022-01-10,North,rain,3.1,24.8,0,44140.6
2022-01-10,South,rain,6.8,34.8,0,48617.4
2022-01-10,Midlands,rain,7.0,26.5,0,47745.9
2022-01-11,North,clear,3.8,26.4,0,45227.6
2022-01-11,South,cloudy,3.9,19.9,0,48259.0
2022-01-11,Midlands,clear,2.0,33.4,0,45606.1
2022-01-12,North,rain,2.2,30.7,0,46176.6
2022-01-12,South,cloudy,2.1,22.6,0,51176.8
2022-01-12,Midlands,storm,7.7,33.4,0,47938.0
2022-01-13,North,clear,1.0,40.0,0,44958.0
2022-01-13,South,rain,3.0,34.6,0,49712.9
2022-01-13,Midlands,clear,1.6,28.6,0,45029.5
2022-01-14,North,cloudy,4.4,38.7,0,47292.5
2022-01-14,South,cloudy,8.4,26.5,0,47824.1
2022-01-14,Midlands,clear,-0.8,13.8,0,47990.4
2022-01-15,North,clear,3.1,35.1,0,41406.5
2022-01-15,South,cloudy,1.0,43.7,0,45527.8
2022-01-15,Midlands,clear,1.3,45.3,0,44074.3
2022-01-16,North,storm,5.7,22.5,0,44157.0
2022-01-16,South,rain,2.2,29.3,0,45812.3
2022-01-16,Midlands,cloudy,-0.7,21.7,0,45474.0
2022-01-17,North,storm,3.9,38.5,0,47528.3
2022-01-17,South,cloudy,7.0,31.8,0,48325.2
2022-01-17,Midlands,cloudy,1.5,28.6,0,47831.2
2022-01-18,North,cloudy,5.3,28.4,0,46393.5
2022-01-18,South,cloudy,5.6,25.2,0,45887.1
2022-01-18,Midlands,rain,6.8,31.1,0,45047.0
2022-01-19,North,cloudy,6.6,18.6,0,45215.0
2022-01-19,South,cloudy,8.9,37.0,0,46295.6
2022-01-19,Midlands,storm,5.0,16.0,0,47749.6
2022-01-20,North,rain,8.7,37.7,0,46378.9
2022-01-20,South,rain,2.9,35.5,0,50150.5
2022-01-20,Midlands,cloudy,3.1,33.4,0,47140.8
2022-01-21,North,storm,2.6,29.9,0,48071.6
2022-01-21,South,storm,7.3,25.7,0,49049.2
2022-01-21,Midlands,cloudy,2.4,28.3,0,49329.9
2022-01-22,North,cloudy,6.4,32.5,0,43164.4
2022-01-22,South,rain,7.0,23.1,0,44920.1
2022-01-22,Midlands,rain,6.1,11.3,0,46208.1
2022-01-23,North,cloudy,6.5,44.5,0,43002.4
2022-01-23,South,cloudy,5.5,28.5,0,42604.7
2022-01-23,Midlands,cloudy,4.5,24.9,0,43146.7
2022-01-24,North,cloudy,3.1,28.4,0,45122.6
2022-01-24,South,clear,2.8,33.6,0,47711.0
2022-01-24,Midlands,cloudy,2.8,23.0,0,46581.3
2022-01-25,North,rain,7.5,34.2,0,43813.3
2022-01-25,South,clear,7.5,39.9,0,43729.9
2022-01-25,Midlands,rain,5.2,36.6,0,47428.5
2022-01-26,North,rain,7.4,45.2,0,47151.7
2022-01-26,South,rain,3.8,27.1,0,48384.9
2022-01-26,Midlands,clear,6.7,31.2,0,46228.4
2022-01-27,North,clear,7.6,26.4,0,44810.2
2022-01-27,South,cloudy,3.2,28.2,0,47455.9
2022-01-27,Midlands,clear,6.3,22.6,1,43465.3
2022-01-28,North,cloudy,4.2,7.6,0,44299.4
2022-01-28,South,storm,5.1,39.7,0,49340.3
2022-01-28,Midlands,cloudy,-0.3,22.4,0,47833.6
2022-01-29,North,clear,-0.5,22.8,0,42847.4
2022-01-29,South,clear,6.3,22.0,0,43129.5
2022-01-29,Midlands,cloudy,2.3,35.3,1,41461.3
2022-01-30,North,rain,2.3,27.2,0,42515.2
2022-01-30,South,cloudy,4.8,14.2,0,43284.1
2022-01-30,Midlands,rain,4.0,32.8,0,43599.0
2022-01-31,North,cloudy,6.5,45.4,0,44164.8
2022-01-31,South,storm,4.6,20.7,0,49039.4
2022-01-31,Midlands,storm,9.4,14.1,0,47807.8
2022-02-01,North,clear,4.2,27.4,0,47029.0
2022-02-01,South,clear,-0.3,42.2,0,48513.6
2022-02-01,Midlands,cloudy,0.4,38.8,0,47287.7
2022-02-02,North,clear,1.1,32.2,0,46620.5
2022-02-02,South,rain,9.7,33.1,0,45716.9
2022-02-02,Midlands,clear,4.2,35.4,0,46137.2
2022-02-03,North,rain,6.7,21.3,0,43610.5
2022-02-03,South,rain,6.7,29.2,0,48421.0
2022-02-03,Midlands,rain,6.2,29.0,0,44257.5
2022-02-04,North,rain,3.4,16.9,0,46062.6
2022-02-04,South,rain,2.1,28.2,0,50142.1
2022-02-04,Midlands,rain,6.2,32.2,0,46983.2
2022-02-05,North,cloudy,0.7,37.6,0,40288.9
2022-02-05,South,cloudy,4.4,29.5,0,44175.7
2022-02-05,Midlands,rain,5.5,19.0,0,43190.4
2022-02-06,North,rain,3.6,27.6,0,42120.4
2022-02-06,South,cloudy,5.8,27.8,0,43393.3
2022-02-06,Midlands,storm,5.8,32.7,0,44889.0
2022-02-07,North,cloudy,7.7,44.7,0,42398.8
2022-02-07,South,cloudy,5.2,29.1,0,47020.6
2022-02-07,Midlands,storm,9.8,35.7,0,45802.7
2022-02-08,North,rain,8.0,37.2,0,43192.4
2022-02-08,South,clear,3.7,39.4,0,47939.7
2022-02-08,Midlands,clear,10.7,29.5,0,44543.8
2022-02-09,North,rain,9.3,34.6,0,44108.4
2022-02-09,South,clear,1.8,39.9,0,49390.2
2022-02-09,Midlands,cloudy,7.1,30.3,0,44461.0
2022-02-10,North,rain,2.4,33.5,0,45429.5
2022-02-10,South,clear,7.0,35.6,0,49183.1
2022-02-10,Midlands,cloudy,3.9,33.8,0,47578.8
2022-02-11,North,clear,6.3,39.1,0,44434.0
2022-02-11,South,clear,6.3,25.3,0,49134.8
2022-02-11,Midlands,clear,7.3,28.1,0,44510.0
2022-02-12,North,cloudy,4.0,9.9,0,42874.1
2022-02-12,South,clear,4.8,34.8,0,46645.7
2022-02-12,Midlands,clear,11.0,31.9,0,41069.0
2022-02-13,North,clear,5.5,18.8,0,41482.4
2022-02-13,South,cloudy,7.7,20.3,0,46609.3
2022-02-13,Midlands,rain,4.4,26.4,0,45652.6
2022-02-14,North,cloudy,8.5,26.3,0,42606.1
2022-02-14,South,cloudy,5.3,28.7,0,47823.9
2022-02-14,Midlands,cloudy,7.2,25.4,0,44884.3
2022-02-15,North,storm,7.5,28.0,0,42002.8
2022-02-15,South,clear,2.3,35.2,0,45957.1
2022-02-15,Midlands,cloudy,5.9,18.1,0,44783.9
2022-02-16,North,cloudy,4.8,21.9,0,43579.3
2022-02-16,South,clear,6.0,41.8,0,44764.4
2022-02-16,Midlands,clear,6.8,30.5,0,44934.7
2022-02-17,North,cloudy,4.0,9.1,0,45467.6
2022-02-17,South,clear,9.7,40.1,0,46200.9
2022-02-17,Midlands,rain,7.3,23.1,0,45417.2
2022-02-18,North,rain,9.3,9.3,0,42498.4
2022-02-18,South,cloudy,2.0,35.8,0,47099.5
2022-02-18,Midlands,clear,9.0,13.4,0,43126.9
2022-02-19,North,clear,6.4,19.2,0,39610.0
2022-02-19,South,rain,7.2,21.7,0,42378.3
2022-02-19,Midlands,cloudy,2.3,30.5,0,40214.0
2022-02-20,North,cloudy,7.5,14.8,0,42932.4
2022-02-20,South,rain,8.0,28.5,0,43616.0
2022-02-20,Midlands,rain,6.7,26.1,0,42985.5
2022-02-21,North,rain,6.0,33.9,0,43234.4
2022-02-21,South,rain,4.7,34.3,0,47974.6
2022-02-21,Midlands,cloudy,9.6,28.9,0,41747.5
2022-02-22,North,clear,5.3,24.4,0,41825.7
2022-02-22,South,cloudy,5.8,33.5,0,48155.0
2022-02-22,Midlands,cloudy,9.8,14.4,0,43966.2
2022-02-23,North,cloudy,5.9,22.9,0,44812.7
2022-02-23,South,rain,4.1,21.5,0,47425.3
2022-02-23,Midlands,clear,10.2,27.7,0,45243.5
2022-02-24,North,clear,10.5,26.3,0,42059.9
2022-02-24,South,rain,6.1,28.7,0,46281.9
2022-02-24,Midlands,cloudy,12.1,22.7,0,42984.7
2022-02-25,North,rain,6.0,21.5,0,45807.9
2022-02-25,South,rain,8.4,22.9,0,45845.1
2022-02-25,Midlands,storm,7.8,18.8,0,44362.1
2022-02-26,North,cloudy,5.3,17.4,0,39931.9
2022-02-26,South,clear,7.2,31.1,0,42146.4
2022-02-26,Midlands,cloudy,10.7,29.1,0,40120.3
2022-02-27,North,cloudy,4.3,35.4,0,39870.0
2022-02-27,South,clear,6.8,29.8,0,43460.1
2022-02-27,Midlands,cloudy,5.1,29.9,0,42788.5
2022-02-28,North,clear,8.8,26.8,0,44120.7
2022-02-28,South,storm,10.6,41.5,0,48761.8
2022-02-28,Midlands,clear,9.0,14.6,0,41938.5
2022-03-01,North,cloudy,6.6,31.7,0,44855.6
2022-03-01,South,clear,7.2,37.4,0,46641.1
2022-03-01,Midlands,storm,3.9,25.4,0,46824.2
2022-03-02,North,clear,13.9,37.8,0,41804.6
2022-03-02,South,rain,6.6,23.4,0,45901.8
2022-03-02,Midlands,clear,9.4,35.8,0,42913.5
2022-03-03,North,cloudy,6.4,22.4,0,42470.4
2022-03-03,South,rain,11.3,43.3,0,44461.1
2022-03-03,Midlands,rain,6.3,36.9,1,44122.1
2022-03-04,North,rain,8.3,17.3,0,40418.9
2022-03-04,South,cloudy,9.5,21.5,0,46104.4
2022-03-04,Midlands,rain,8.4,38.8,0,45993.7
2022-03-05,North,cloudy,5.0,38.5,0,40268.7
2022-03-05,South,rain,10.3,27.7,0,43024.8
2022-03-05,Midlands,rain,12.2,21.5,0,39852.4
2022-03-06,North,rain,9.7,35.5,0,36756.5
2022-03-06,South,rain,5.2,35.1,0,44605.3
2022-03-06,Midlands,rain,5.1,19.6,0,42140.8
2022-03-07,North,cloudy,11.1,14.9,1,40462.0
2022-03-07,South,cloudy,10.6,28.1,0,43837.3
2022-03-07,Midlands,clear,8.0,22.0,0,40104.9
2022-03-08,North,rain,9.0,28.2,0,40086.1
2022-03-08,South,cloudy,10.2,20.2,0,44402.7
2022-03-08,Midlands,rain,13.4,28.6,0,41798.1
2022-03-09,North,storm,11.9,41.7,0,42917.5
2022-03-09,South,rain,15.8,20.1,0,41942.5
2022-03-09,Midlands,rain,11.4,26.0,0,42063.6
2022-03-10,North,clear,11.5,33.3,0,41123.5
2022-03-10,South,cloudy,12.9,35.3,0,41871.3
2022-03-10,Midlands,clear,11.0,25.6,0,41394.0
2022-03-11,North,cloudy,10.5,20.2,0,42245.3
2022-03-11,South,storm,7.5,24.2,0,48425.7
2022-03-11,Midlands,clear,8.9,29.1,0,40782.4
2022-03-12,North,cloudy,6.6,23.1,1,35634.4
2022-03-12,South,rain,11.8,31.9,0,40874.8
2022-03-12,Midlands,rain,6.5,26.5,0,41931.9
2022-03-13,North,rain,9.5,31.6,0,41819.5
2022-03-13,South,cloudy,8.0,26.5,0,41497.8
2022-03-13,Midlands,cloudy,8.9,21.9,0,41605.4
2022-03-14,North,cloudy,10.0,25.8,0,42628.4
2022-03-14,South,clear,11.6,23.5,0,43608.3
2022-03-14,Midlands,clear,11.6,37.7,0,43478.9
2022-03-15,North,clear,10.7,8.1,0,38885.6
2022-03-15,South,clear,8.0,19.8,0,46570.3
2022-03-15,Midlands,clear,15.0,25.9,0,39450.9
2022-03-16,North,clear,7.2,29.7,0,42105.9
2022-03-16,South,cloudy,10.7,38.8,0,44173.5
2022-03-16,Midlands,cloudy,10.6,23.9,0,41045.8
2022-03-17,North,clear,14.0,13.0,0,39829.8
2022-03-17,South,clear,10.0,19.8,0,43467.0
2022-03-17,Midlands,storm,8.3,20.8,0,43398.8
2022-03-18,North,clear,10.2,27.5,0,38596.4
2022-03-18,South,cloudy,15.0,28.1,0,39947.4
2022-03-18,Midlands,rain,8.0,28.0,0,43950.4
2022-03-19,North,storm,10.0,18.6,0,42552.2
2022-03-19,South,cloudy,11.7,32.8,0,40040.4
2022-03-19,Midlands,cloudy,10.8,6.0,0,40764.9
2022-03-20,North,clear,12.7,28.8,0,36650.3
2022-03-20,South,clear,9.8,31.4,0,40718.0
2022-03-20,Midlands,rain,10.8,33.2,0,41342.2
2022-03-21,North,clear,11.8,14.2,0,37700.5
2022-03-21,South,clear,13.7,24.2,0,41554.5
2022-03-21,Midlands,cloudy,13.3,17.5,0,39728.4
2022-03-22,North,cloudy,12.4,26.4,0,37749.2
2022-03-22,South,clear,9.5,29.2,0,42470.9
2022-03-22,Midlands,cloudy,12.4,31.0,0,42619.8
2022-03-23,North,cloudy,10.1,24.7,0,39901.2
2022-03-23,South,clear,12.3,38.3,0,41081.6
2022-03-23,Midlands,clear,11.9,28.1,0,42011.5
2022-03-24,North,clear,13.9,20.1,0,37529.6
2022-03-24,South,cloudy,12.3,28.9,0,42452.7
2022-03-24,Midlands,clear,11.0,23.0,0,41554.1
2022-03-25,North,cloudy,11.5,35.7,0,39345.0
2022-03-25,South,storm,11.1,29.1,0,44076.1
2022-03-25,Midlands,rain,12.4,14.6,0,41613.8
2022-03-26,North,clear,12.6,29.7,0,37323.8
2022-03-26,South,cloudy,17.1,10.2,0,35895.5
2022-03-26,Midlands,cloudy,8.1,19.8,0,37843.6
2022-03-27,North,clear,12.4,29.3,0,39277.5
2022-03-27,South,rain,13.5,28.3,0,41462.1
2022-03-27,Midlands,rain,9.6,29.7,0,39028.0
2022-03-28,North,cloudy,15.6,30.0,0,38665.8
2022-03-28,South,cloudy,11.1,5.5,0,42236.5
2022-03-28,Midlands,cloudy,12.1,26.6,1,38282.6
2022-03-29,North,storm,10.5,15.9,0,41419.0
2022-03-29,South,cloudy,9.8,22.8,0,44589.4
2022-03-29,Midlands,cloudy,10.3,19.2,0,39714.1
2022-03-30,North,cloudy,13.6,18.9,0,39522.5
2022-03-30,South,cloudy,15.4,19.9,0,42538.1
2022-03-30,Midlands,cloudy,12.5,31.6,0,41008.4
2022-03-31,North,clear,12.5,29.8,0,37937.5
2022-03-31,South,rain,16.4,22.7,0,41106.8
2022-03-31,Midlands,rain,12.0,5.3,0,41249.9
2022-04-01,North,rain,9.2,31.2,0,39323.6
2022-04-01,South,clear,13.7,13.0,0,40949.0
2022-04-01,Midlands,cloudy,13.0,31.7,0,40552.8
2022-04-02,North,rain,14.3,25.3,0,37344.8
2022-04-02,South,rain,17.8,27.7,0,38164.5
2022-04-02,Midlands,clear,12.9,22.1,0,36435.9
2022-04-03,North,clear,16.0,29.3,0,33888.2
2022-04-03,South,cloudy,12.9,15.8,0,40123.7
2022-04-03,Midlands,cloudy,12.8,26.9,0,37008.5
2022-04-04,North,storm,10.8,15.7,0,41571.1
2022-04-04,South,cloudy,14.5,36.8,0,39511.9
2022-04-04,Midlands,cloudy,13.5,33.0,0,41635.8
2022-04-05,North,clear,16.5,34.6,0,39041.5
2022-04-05,South,clear,10.7,31.5,0,41234.0
2022-04-05,Midlands,clear,16.8,15.2,0,40096.8
2022-04-06,North,rain,13.8,20.5,0,39292.3
2022-04-06,South,cloudy,19.0,17.0,0,40659.0
2022-04-06,Midlands,clear,15.2,17.2,0,41251.5
2022-04-07,North,rain,15.0,30.4,0,39103.6
2022-04-07,South,rain,15.2,26.8,0,39889.5
2022-04-07,Midlands,clear,10.5,15.8,0,39019.0
2022-04-08,North,cloudy,12.8,23.5,0,37697.4
2022-04-08,South,rain,14.2,25.2,0,41668.6
2022-04-08,Midlands,cloudy,9.3,21.2,0,41619.5
2022-04-09,North,rain,18.1,17.1,0,33001.4
2022-04-09,South,clear,15.5,16.2,0,38323.2
2022-04-09,Midlands,cloudy,15.6,24.0,0,35642.4
2022-04-10,North,cloudy,15.0,27.6,0,34902.4
2022-04-10,South,clear,13.7,27.2,0,36203.9
2022-04-10,Midlands,storm,15.8,11.4,0,38696.5
2022-04-11,North,cloudy,16.3,22.5,0,37713.2
2022-04-11,South,rain,16.9,28.8,0,42894.3
2022-04-11,Midlands,storm,14.9,8.5,0,39808.3
2022-04-12,North,clear,12.3,21.7,0,38463.6
2022-04-12,South,cloudy,11.7,21.8,0,40307.2
2022-04-12,Midlands,rain,14.0,33.3,0,41574.9
2022-04-13,North,rain,18.0,26.4,0,37475.2
2022-04-13,South,clear,13.0,25.2,0,39518.5
2022-04-13,Midlands,clear,14.1,23.1,0,40329.5
2022-04-14,North,cloudy,10.5,30.6,0,39242.0
2022-04-14,South,clear,14.6,22.8,0,39590.9
2022-04-14,Midlands,clear,16.7,20.8,0,38020.3
2022-04-15,North,clear,10.1,34.1,0,38027.9
2022-04-15,South,clear,18.4,30.9,0,36457.5
2022-04-15,Midlands,clear,21.6,9.6,0,36736.2
2022-04-16,North,rain,15.6,22.3,0,35272.8
2022-04-16,South,cloudy,20.7,29.0,0,36514.0
2022-04-16,Midlands,cloudy,13.4,28.8,0,36713.2
2022-04-17,North,cloudy,13.6,12.9,0,33562.6
2022-04-17,South,cloudy,13.7,25.7,0,36796.3
2022-04-17,Midlands,cloudy,20.4,18.6,0,34752.7
2022-04-18,North,rain,10.5,18.3,0,37728.8
2022-04-18,South,cloudy,12.6,10.6,0,40123.5
2022-04-18,Midlands,cloudy,15.4,21.9,0,37567.1
2022-04-19,North,clear,14.5,18.7,0,36586.4
2022-04-19,South,rain,17.7,20.9,0,42043.0
2022-04-19,Midlands,clear,17.2,18.8,0,35182.0
2022-04-20,North,clear,18.1,13.1,0,35947.0
2022-04-20,South,cloudy,16.5,9.7,0,40972.8
2022-04-20,Midlands,clear,16.8,27.3,0,38223.5
2022-04-21,North,clear,18.5,20.4,0,36721.1
2022-04-21,South,clear,15.4,18.6,0,38712.9
2022-04-21,Midlands,clear,18.4,19.7,0,38144.3
2022-04-22,North,cloudy,18.4,26.9,0,34043.1
2022-04-22,South,clear,17.4,25.3,0,39137.5
2022-04-22,Midlands,clear,14.8,28.2,0,38849.3
2022-04-23,North,storm,16.1,20.3,0,34385.5
2022-04-23,South,clear,17.8,16.4,0,35127.8
2022-04-23,Midlands,storm,16.1,6.8,0,39172.9
2022-04-24,North,rain,15.0,21.0,0,35796.7
2022-04-24,South,rain,17.5,17.8,1,37297.5
2022-04-24,Midlands,cloudy,20.1,19.3,0,33088.4
2022-04-25,North,cloudy,19.3,14.7,0,34871.2
2022-04-25,South,clear,17.5,12.6,0,39116.5
2022-04-25,Midlands,cloudy,18.6,21.3,0,38546.9
2022-04-26,North,cloudy,19.9,21.0,0,35194.3
2022-04-26,South,cloudy,22.0,23.4,0,41145.1
2022-04-26,Midlands,clear,14.6,25.5,0,37906.5
2022-04-27,North,cloudy,17.9,32.5,0,34859.6
2022-04-27,South,cloudy,21.1,15.1,0,38340.7
2022-04-27,Midlands,clear,14.5,37.6,0,38356.2
2022-04-28,North,rain,17.0,16.1,0,36113.3
2022-04-28,South,cloudy,19.4,22.3,0,38242.9
2022-04-28,Midlands,clear,20.6,19.3,1,32980.1
2022-04-29,North,clear,23.8,31.9,0,34375.8
2022-04-29,South,cloudy,17.9,16.9,0,38259.5
2022-04-29,Midlands,cloudy,23.6,24.0,0,36320.4
2022-04-30,North,cloudy,14.4,32.3,0,32077.0
2022-04-30,South,cloudy,17.3,18.3,0,34484.7
2022-04-30,Midlands,clear,19.1,24.6,0,33554.6
